Accept Date,Land Class Code,Land Category Code Desc,State,County Code Desc,FIPS Code,Agency State Region Code Desc,Revenue Type,Mineral Production Code Desc,Commodity,Product Code Desc,Revenue
12/1/2024,Federal,Not Tied to a Lease,,,,,Civil Penalties,,,,"74,675.00 "
12/1/2024,Federal,Not Tied to a Lease,,,,,Other Revenues,,,,"21,682.81 "
12/1/2024,Federal,Offshore,,,,ALASKA OCS,Royalties,Oil & Gas,Oil,Oil,"277,184.94 "
12/1/2024,Federal,Offshore,,,,ATLANTIC OCS,Bonus,Wind,Wind,,"69,488,626.00 "
12/1/2024,Federal,Offshore,,,,ATLANTIC OCS,Rents,Oil & Gas,Oil & Gas,,60.00 
12/1/2024,Federal,Offshore,,,,ATLANTIC OCS,Rents,Wind,Wind,,"1,775,610.00 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Flared Gas Well Gas,0.55 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Flash Gas,0.00 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Pipeline Fuel/Loss,378.40 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,"1,976.04 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,704.51 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,NGL,Gas Plant Products,252.33 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Condensate,"51,930.92 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Drip or Scrubber Condensate,74.00 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Inlet Scrubber,0.00 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Oil,"1,109,132.17 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil & Gas,,"(7,823,912.78)"
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Rents,Oil & Gas,Oil & Gas,,"2,177,400.00 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Flared Gas Well Gas,65.38 
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Flared Oil Well Gas,"2,060.96 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Flash Gas,"28,866.56 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"76,372.96 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"9,751,059.26 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Unprocessed Gas,"60,125.45 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,NGL,Gas Plant Products,"10,194,484.60 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Oil,Condensate,"4,968,131.53 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Oil,Drip or Scrubber Condensate,"539,402.88 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Oil,Inlet Scrubber,"276,997.76 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Oil,Oil,"405,351,645.31 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Oil,Other Liquid Hydrocarbons,"1,863.55 "
12/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Sulfur,Sulfur,37.16 
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Other Revenues,Oil & Gas,Oil & Gas,,"1,220.85 "
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Rents,Oil & Gas,Oil & Gas,,645.00 
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,664.63 
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"516,751.83 "
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Royalties,Oil & Gas,Gas,Unprocessed Gas,"135,242.54 "
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Royalties,Oil & Gas,Oil,Condensate,"13,929.67 "
12/1/2024,Federal,Offshore,,,,PACIFIC OCS,Royalties,Oil & Gas,Oil,Oil,"5,930,106.77 "
12/1/2024,Federal,Offshore,,,,,Inspection Fees,,,,"3,543,317.28 "
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Other Revenues,Oil & Gas,Oil,Condensate,"(55,896.93)"
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Other Revenues,Oil & Gas,Oil,Oil,"162,574.57 "
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Other Revenues,Oil & Gas,Oil & Gas,,"128,282.98 "
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Royalties,Oil & Gas,Gas,Unprocessed Gas,"4,702.08 "
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Royalties,Oil & Gas,Oil,Condensate,"410,925.28 "
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Royalties,Oil & Gas,Oil,Inlet Scrubber,"(5,057.14)"
12/1/2024,Federal,Onshore,AK,Harrison Bay,02185,ALASKA,Royalties,Oil & Gas,Oil,Oil,"3,475,890.31 "
12/1/2024,Federal,Onshore,AK,Kenai (Post),02122,ALASKA,Other Revenues,Oil & Gas,Oil & Gas,,43.62 
12/1/2024,Federal,Onshore,AK,Kenai (Pre),02122,ALASKA,Other Revenues,Oil & Gas,Oil & Gas,,"244,641.61 "
12/1/2024,Federal,Onshore,AK,Kenai (Pre),02122,ALASKA,Rents,Oil & Gas,Oil & Gas,,331.07 
12/1/2024,Federal,Onshore,AK,Kenai (Pre),02122,ALASKA,Royalties,Oil & Gas,Gas,Unprocessed Gas,"703,591.39 "
12/1/2024,Federal,Onshore,AK,Kenai (Pre),02122,ALASKA,Royalties,Oil & Gas,Oil,Condensate,"12,053.70 "
12/1/2024,Federal,Onshore,AK,Kenai (Pre),02122,ALASKA,Royalties,Oil & Gas,Oil,Drip or Scrubber Condensate,65.59 
12/1/2024,Federal,Onshore,AK,Kenai (Pre),02122,ALASKA,Royalties,Oil & Gas,Oil,Oil,"153,606.92 "
12/1/2024,Federal,Onshore,AL,Baldwin,01003,EAST STATES,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,670.12 
12/1/2024,Federal,Onshore,AL,Baldwin,01003,EAST STATES,Royalties,Oil & Gas,Gas,Unprocessed Gas,17.06 
12/1/2024,Federal,Onshore,AL,Baldwin,01003,EAST STATES,Royalties,Oil & Gas,NGL,Gas Plant Products,42.42 
12/1/2024,Federal,Onshore,AL,Baldwin,01003,EAST STATES,Royalties,Oil & Gas,Oil,Other Liquid Hydrocarbons,0.38 
12/1/2024,Federal,Onshore,AL,Baldwin,01003,EAST STATES,Royalties,Oil & Gas,Sulfur,Sulfur,6.55 
