Accept Date,Land Class Code,Land Category Code Desc,State,County Code Desc,FIPS Code,Agency State Region Code Desc,Revenue Type,Mineral Production Code Desc,Commodity,Product Code Desc,Revenue
7/1/2021,Federal,Not Tied to a Lease,,,,,Civil Penalties,,,,"$153,628.50"
7/1/2021,Federal,Not Tied to a Lease,,,,,Other Revenues,,,,"$258,389.24"
7/1/2021,Federal,Offshore,,,,,Inspection Fees,,,,"$3,168,761.73"
7/1/2021,Federal,Offshore,,,,ALASKA OCS,Rents,Oil & Gas,Oil & Gas,,"$133,080.00"
7/1/2021,Federal,Offshore,,,,ALASKA OCS,Royalties,Oil & Gas,Oil,Oil,"$370,181.79"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Gas Lost - Flared or Vented,$11.99
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Pipeline Fuel/Loss,$800.78
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,"$9,881.09"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,"-$3,696.15"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,NGL,Gas Plant Products,"$9,438.36"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Condensate,"$39,332.14"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Drip or Scrubber Condensate,$4.46
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Oil,"$499,483.12"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil & Gas,,"$947,661.41"
7/1/2021,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil & Gas,,"$1,567,320.33"
