Accept Date,Land Class Code,Land Category Code Desc,State,County Code Desc,FIPS Code,Agency State Region Code Desc,Revenue Type,Mineral Production Code Desc,Commodity,Product Code Desc,Revenue
8/1/2024,Federal,Not Tied to a Lease,,,,,Civil Penalties,,,,"$3,477,880.69"
8/1/2024,Federal,Not Tied to a Lease,,,,,Other Revenues,,,,"$39,687.89"
8/1/2024,Federal,Offshore,,,,ALASKA OCS,Royalties,Oil & Gas,Oil,Oil,"$308,845.80"
8/1/2024,Federal,Offshore,,,,ATLANTIC OCS,Other Revenues,Wind,Wind,,"$96,727.66"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Flared Gas Well Gas,$1.34
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Flash Gas,$0.00
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Pipeline Fuel/Loss,$448.71
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,"$1,553.55"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,"$1,880.52"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,NGL,Gas Plant Products,-$218.81
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Condensate,"$8,255.06"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Drip or Scrubber Condensate,$0.00
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Inlet Scrubber,$0.00
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Oil,"$1,874,764.78"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil & Gas,,"$2,504,769.63"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Rents,Oil & Gas,Oil & Gas,,"$6,413,382.00"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Flared Gas Well Gas,$147.61
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Flared Oil Well Gas,"$3,694.54"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Flash Gas,"$50,917.81"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Pipeline Fuel/Loss,"$168,825.81"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Processed (Residue) Gas,"$16,677,921.79"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,Gas,Unprocessed Gas,"$1,396,712.14"
8/1/2024,Federal,Offshore,,,,GULF OF MEXICO,Royalties,Oil & Gas,NGL,Gas Plant Products,"$13,056,371.99"
