Accept Date,Land Class Code,Land Category Code Desc,State,County Code Desc,FIPS Code,Agency State Region Code Desc,Revenue Type,Mineral Production Code Desc,Commodity,Product Code Desc,Revenue
7/1/2023,Federal,Not Tied to a Lease,,,,,Civil Penalties,,,,"$73,785.00"
7/1/2023,Federal,Not Tied to a Lease,,,,,Other Revenues,,,,"$23,582.03"
7/1/2023,Federal,Offshore,,,,ALASKA OCS,Rents,Oil & Gas,Oil & Gas,,"$17,880.00"
7/1/2023,Federal,Offshore,,,,ALASKA OCS,Royalties,Oil & Gas,Oil,Oil,"$304,072.52"
7/1/2023,Federal,Offshore,,,,ATLANTIC OCS,Rents,Wind,Wind,,"$214,566.00"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Bonus,Oil & Gas,Oil & Gas,,"$135,551,574.00"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Flash Gas,$0.00
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Gas Lost - Flared or Vented,$17.08
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Pipeline Fuel/Loss,$696.59
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Processed (Residue) Gas,"$3,257.69"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Gas,Unprocessed Gas,"$6,661.82"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,NGL,Gas Plant Products,"$1,924.36"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Condensate,"$73,445.50"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Drip or Scrubber Condensate,-$82.83
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Inlet Scrubber,$0.00
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil,Oil,"$2,374,539.54"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Other Revenues,Oil & Gas,Oil & Gas,,"-$6,255,339.70"
7/1/2023,Federal,Offshore,,,,GULF OF MEXICO,Rents,Oil & Gas,Oil & Gas,,"$26,936,485.00"
