Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation Fund,Specific Fund,Reclamation Fund,Royalties,Onshore,Oil & Gas,"",1851916.74,0,58
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation Fund,Specific Fund,Reclamation Fund,Other Distributions,Onshore,Phosphate,"",7144,0,59
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation Fund,Specific Fund,Reclamation Fund,Royalties,Onshore,Phosphate,"",550815.08,0,60
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation Fund,Specific Fund,Reclamation Fund,Royalties,Onshore,Potassium,"",337928.29,0,61
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation Fund,Specific Fund,Reclamation Fund,Other Distributions,Onshore,Sodium,"",-982.37,0,62
Monthly,2018,2019,10,October,1,2018-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation Fund,Specific Fund,Reclamation Fund,Royalties,Onshore,Sodium,"",1106828.61,0,63
Monthly,2018,2019,10,October,1,2018-10-01,Alaska,02,AK,Alaska,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil,"",122573.59,0,64
Monthly,2018,2019,10,October,1,2018-10-01,Alaska,02,AK,Alaska,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,8(g) offshore,Oil & Gas,"",6509.98,0,65
Monthly,2018,2019,10,October,1,2018-10-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Not tied to a commodity,"",-134850,0,66
Monthly,2018,2019,10,October,1,2018-10-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Gas,"",246343.56,0,67
Monthly,2018,2019,10,October,1,2018-10-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil,"",158.02,0,68
Monthly,2018,2019,10,October,1,2018-10-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,8(g) offshore,Oil & Gas,"",-29535.18,0,69
Monthly,2018,2019,10,October,1,2018-10-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil & Gas,"",27.67,0,70
Monthly,2018,2019,10,October,1,2018-10-01,California,06,CA,California,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Gas,"",5713.15,0,71
Monthly,2018,2019,10,October,1,2018-10-01,California,06,CA,California,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil,"",160016.53,0,72
Monthly,2018,2019,10,October,1,2018-10-01,California,06,CA,California,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil & Gas,"",2.34,0,73
Monthly,2018,2019,10,October,1,2018-10-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Not tied to a commodity,"",-124665,0,74
Monthly,2018,2019,10,October,1,2018-10-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Gas,"",210020.34,0,75
Monthly,2018,2019,10,October,1,2018-10-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,8(g) offshore,Oil,"",-759.07,0,76
Monthly,2018,2019,10,October,1,2018-10-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil,"",265709.83,0,77
Monthly,2018,2019,10,October,1,2018-10-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,8(g) offshore,Oil & Gas,"",-31618.97,0,78
Monthly,2018,2019,10,October,1,2018-10-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,8(g) offshore,Oil & Gas,"",4562.46,0,79
Monthly,2018,2019,10,October,1,2018-10-01,Massachusetts,25,MA,Massachusetts,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Rents & Bonuses,8(g) offshore,Wind,"",23835.06,0,80
Monthly,2018,2019,10,October,1,2018-10-01,Mississippi,28,MS,Mississippi,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Not tied to a commodity,"",65106,0,81
Monthly,2018,2019,10,October,1,2018-10-01,Mississippi,28,MS,Mississippi,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Gas,"",5063.04,0,82
Monthly,2018,2019,10,October,1,2018-10-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Not tied to a commodity,"",194409,0,83
Monthly,2018,2019,10,October,1,2018-10-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Gas,"",9785.2,0,84
Monthly,2018,2019,10,October,1,2018-10-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,8(g) offshore,Oil,"",-0.49,0,85
Monthly,2018,2019,10,October,1,2018-10-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Royalties,8(g) offshore,Oil,"",118.55,0,86
Monthly,2018,2019,10,October,1,2018-10-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State,Other Distributions,8(g) offshore,Oil & Gas,"",-1513.2,0,87
Monthly,2018,2019,10,October,1,2018-10-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",6466.48,0,88
Monthly,2018,2019,10,October,1,2018-10-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Rents & Bonuses,Onshore,Geothermal,"",2899.5,0,89
Monthly,2018,2019,10,October,1,2018-10-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",2298.02,0,90
Monthly,2018,2019,10,October,1,2018-10-01,"California, Inyo",06027,CA,California,Inyo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",3323.9,0,91
Monthly,2018,2019,10,October,1,2018-10-01,"California, Inyo",06027,CA,California,Inyo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Royalties,Onshore,Geothermal,"",34085.18,0,92
Monthly,2018,2019,10,October,1,2018-10-01,"California, Lake",06033,CA,California,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,Sequestration,Onshore,Not tied to a commodity,"",43648.39,0,93
