Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, Humboldt",32013,NV,Nevada,Humboldt,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",6322,0,248
Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, Lander",32015,NV,Nevada,Lander,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",43343.44,0,249
Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, Lyon",32019,NV,Nevada,Lyon,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",3491.04,0,250
Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, Nye",32023,NV,Nevada,Nye,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",2138.75,0,251
Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, Pershing",32027,NV,Nevada,Pershing,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",22567.08,0,252
Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, Washoe",32031,NV,Nevada,Washoe,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",15829.5,0,253
Fiscal Year,0,2007,0,"",0,2007-01-01,"Nevada, White Pine",32033,NV,Nevada,White Pine,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1248,0,254
Fiscal Year,0,2007,0,"",0,2007-01-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",6907490.88,0,255
Fiscal Year,0,2007,0,"",0,2007-01-01,"New Mexico, Dona Ana",35013,NM,New Mexico,Dona Ana,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",2269.25,0,256
Fiscal Year,0,2007,0,"",0,2007-01-01,"New Mexico, Hidalgo Caounty",35023,NM,New Mexico,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1250.5,0,257
Fiscal Year,0,2007,0,"",0,2007-01-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",552930945.6,0,258
Fiscal Year,0,2007,0,"",0,2007-01-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",13775447.53,0,259
Fiscal Year,0,2007,0,"",0,2007-01-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",493091.99,0,260
Fiscal Year,0,2007,0,"",0,2007-01-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",6988592.26,0,261
Fiscal Year,0,2007,0,"",0,2007-01-01,"Oregon, Deschutes",41017,OR,Oregon,Deschutes,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",30926.31,0,262
Fiscal Year,0,2007,0,"",0,2007-01-01,"Oregon, Lake",41037,OR,Oregon,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",627.5,0,263
Fiscal Year,0,2007,0,"",0,2007-01-01,Oregon,41,OR,Oregon,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",526569.02,0,264
Fiscal Year,0,2007,0,"",0,2007-01-01,Pennsylvania,42,PA,Pennsylvania,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",55584.87,0,265
Fiscal Year,0,2007,0,"",0,2007-01-01,South Carolina,45,SC,South Carolina,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",277.5,0,266
Fiscal Year,0,2007,0,"",0,2007-01-01,South Dakota,46,SD,South Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1007068.91,0,267
Fiscal Year,0,2007,0,"",0,2007-01-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",5892914.21,0,268
Fiscal Year,0,2007,0,"",0,2007-01-01,"Utah, Beaver",49001,UT,Utah,Beaver,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",63133.09,0,269
Fiscal Year,0,2007,0,"",0,2007-01-01,"Utah, Iron",49021,UT,Utah,Iron,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",57.25,0,270
Fiscal Year,0,2007,0,"",0,2007-01-01,"Utah, Millard",49027,UT,Utah,Millard,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",302.21,0,271
Fiscal Year,0,2007,0,"",0,2007-01-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",135366165.7,0,272
Fiscal Year,0,2007,0,"",0,2007-01-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",233474.14,0,273
Fiscal Year,0,2007,0,"",0,2007-01-01,Washington,53,WA,Washington,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",366365.07,0,274
Fiscal Year,0,2007,0,"",0,2007-01-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",389004.34,0,275
Fiscal Year,0,2007,0,"",0,2007-01-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",925261906.8,0,276
Fiscal Year,0,2007,0,"",0,2007-01-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",13510124.83,0,277
Fiscal Year,0,2007,0,"",0,2007-01-01,Alaska,02,AK,Alaska,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",7767181.92,0,278
Fiscal Year,0,2007,0,"",0,2007-01-01,California,06,CA,California,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",6797664.57,0,279
Fiscal Year,0,2007,0,"",0,2007-01-01,Florida,12,FL,Florida,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",1592.73,0,280
Fiscal Year,0,2007,0,"",0,2007-01-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",23088706.49,0,281
Fiscal Year,0,2007,0,"",0,2007-01-01,Mississippi,28,MS,Mississippi,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",712156.54,0,282
Fiscal Year,0,2007,0,"",0,2007-01-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",15774350.42,0,283
Fiscal Year,0,2007,0,"",0,2007-01-01,Not tied to a location,"","","","",Federal,Onshore & Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,"",Onshore & Offshore,Not tied to a commodity,"",6715095418,0,284
Fiscal Year,0,2008,0,"",0,2008-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Native American tribes and individuals,Native American tribes and individuals,American Indian Tribes,"",Onshore,Not tied to a commodity,"",533950712.3,0,285
Fiscal Year,0,2008,0,"",0,2008-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Historic Preservation Fund,Specific Fund,Historic Preservation Fund,"",Offshore,Not tied to a commodity,"",150000000,0,286
Fiscal Year,0,2008,0,"",0,2008-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Land and Water Conservation Fund,Specific Fund,Land & Water Conservation Fund,"",Offshore,Not tied to a commodity,"",896940990,0,287
Fiscal Year,0,2008,0,"",0,2008-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation,Specific Fund,Reclamation,"",Onshore,Not tied to a commodity,"",1961680025,0,288
Fiscal Year,0,2008,0,"",0,2008-01-01,Alabama,01,AL,Alabama,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",845297.42,0,289
Fiscal Year,0,2008,0,"",0,2008-01-01,Alaska,02,AK,Alaska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",20741906.55,0,290
Fiscal Year,0,2008,0,"",0,2008-01-01,Arizona,04,AZ,Arizona,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",266834.26,0,291
Fiscal Year,0,2008,0,"",0,2008-01-01,Arkansas,05,AR,Arkansas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",13189227.2,0,292
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",113260.31,0,293
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Inyo",06027,CA,California,Inyo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",246745.75,0,294
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Lake",06033,CA,California,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",2780976.8,0,295
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Lassen",06035,CA,California,Lassen,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",16944.66,0,296
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Mono",06051,CA,California,Mono,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",54175.82,0,297
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Siskiyou",06093,CA,California,Siskiyou,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",24602.51,0,298
Fiscal Year,0,2008,0,"",0,2008-01-01,"California, Sonoma",06097,CA,California,Sonoma,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1749735.98,0,299
Fiscal Year,0,2008,0,"",0,2008-01-01,California,06,CA,California,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",87387219.28,0,300
Fiscal Year,0,2008,0,"",0,2008-01-01,Colorado,08,CO,Colorado,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",178377966.1,0,301
Fiscal Year,0,2008,0,"",0,2008-01-01,Florida,12,FL,Florida,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",6214.71,0,302
Fiscal Year,0,2008,0,"",0,2008-01-01,"Idaho, Bingham",16011,ID,Idaho,Bingham,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",33.41,0,303
Fiscal Year,0,2008,0,"",0,2008-01-01,"Idaho, Bonneville",16019,ID,Idaho,Bonneville,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",40.09,0,304
Fiscal Year,0,2008,0,"",0,2008-01-01,"Idaho, Caribou",16029,ID,Idaho,Caribou,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",324.83,0,305
Fiscal Year,0,2008,0,"",0,2008-01-01,"Idaho, Cassia",16031,ID,Idaho,Cassia,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",257325,0,306
Fiscal Year,0,2008,0,"",0,2008-01-01,"Idaho, Washington",16087,ID,Idaho,Washington,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",870,0,307
Fiscal Year,0,2008,0,"",0,2008-01-01,Idaho,16,ID,Idaho,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1720262.2,0,308
Fiscal Year,0,2008,0,"",0,2008-01-01,Illinois,17,IL,Illinois,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",286561.67,0,309
Fiscal Year,0,2008,0,"",0,2008-01-01,Indiana,18,IN,Indiana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",191.5,0,310
Fiscal Year,0,2008,0,"",0,2008-01-01,Kansas,20,KS,Kansas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",2605367.43,0,311
Fiscal Year,0,2008,0,"",0,2008-01-01,Kentucky,21,KY,Kentucky,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",508473.37,0,312
Fiscal Year,0,2008,0,"",0,2008-01-01,Louisiana,22,LA,Louisiana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",3703239.68,0,313
Fiscal Year,0,2008,0,"",0,2008-01-01,Michigan,26,MI,Michigan,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1171444.97,0,314
Fiscal Year,0,2008,0,"",0,2008-01-01,Minnesota,27,MN,Minnesota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",13030.27,0,315
Fiscal Year,0,2008,0,"",0,2008-01-01,Mississippi,28,MS,Mississippi,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1008265.07,0,316
Fiscal Year,0,2008,0,"",0,2008-01-01,Missouri,29,MO,Missouri,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",4561311.95,0,317
Fiscal Year,0,2008,0,"",0,2008-01-01,Montana,30,MT,Montana,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",48943889.42,0,318
Fiscal Year,0,2008,0,"",0,2008-01-01,Nebraska,31,NE,Nebraska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",40800.27,0,319
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Churchill",32001,NV,Nevada,Churchill,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1391112.41,0,320
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Elko",32007,NV,Nevada,Elko,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",16486,0,321
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Esmeralda",32009,NV,Nevada,Esmeralda,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",18952.14,0,322
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Eureka",32011,NV,Nevada,Eureka,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",5410.63,0,323
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Humboldt",32013,NV,Nevada,Humboldt,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",62697.09,0,324
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Lander",32015,NV,Nevada,Lander,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1027340.7,0,325
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Lyon",32019,NV,Nevada,Lyon,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",3259.79,0,326
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Mineral",32021,NV,Nevada,Mineral,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",379806.14,0,327
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Nye",32023,NV,Nevada,Nye,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",589313.21,0,328
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Pershing",32027,NV,Nevada,Pershing,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",235558.04,0,329
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, Washoe",32031,NV,Nevada,Washoe,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",64703.56,0,330
Fiscal Year,0,2008,0,"",0,2008-01-01,"Nevada, White Pine",32033,NV,Nevada,White Pine,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1091.25,0,331
Fiscal Year,0,2008,0,"",0,2008-01-01,Nevada,32,NV,Nevada,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",13826417.76,0,332
Fiscal Year,0,2008,0,"",0,2008-01-01,"New Mexico, Dona Ana",35013,NM,New Mexico,Dona Ana,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",987.3,0,333
Fiscal Year,0,2008,0,"",0,2008-01-01,"New Mexico, Hidalgo Caounty",35023,NM,New Mexico,Hidalgo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",1321.5,0,334
Fiscal Year,0,2008,0,"",0,2008-01-01,New Mexico,35,NM,New Mexico,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",614826895.7,0,335
Fiscal Year,0,2008,0,"",0,2008-01-01,North Dakota,38,ND,North Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",23392224.43,0,336
Fiscal Year,0,2008,0,"",0,2008-01-01,Ohio,39,OH,Ohio,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",574971.75,0,337
Fiscal Year,0,2008,0,"",0,2008-01-01,Oklahoma,40,OK,Oklahoma,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",7240652.39,0,338
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oregon, Deschutes",41017,OR,Oregon,Deschutes,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",35985.75,0,339
Fiscal Year,0,2008,0,"",0,2008-01-01,"Oregon, Lake",41037,OR,Oregon,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",627.5,0,340
Fiscal Year,0,2008,0,"",0,2008-01-01,Oregon,41,OR,Oregon,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",257487.28,0,341
Fiscal Year,0,2008,0,"",0,2008-01-01,Pennsylvania,42,PA,Pennsylvania,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",69368.41,0,342
Fiscal Year,0,2008,0,"",0,2008-01-01,South Carolina,45,SC,South Carolina,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",277.5,0,343
Fiscal Year,0,2008,0,"",0,2008-01-01,South Dakota,46,SD,South Dakota,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1200905.81,0,344
Fiscal Year,0,2008,0,"",0,2008-01-01,Tennessee,47,TN,Tennessee,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",99,0,345
Fiscal Year,0,2008,0,"",0,2008-01-01,Texas,48,TX,Texas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",8327399.61,0,346
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Beaver",49001,UT,Utah,Beaver,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",70130.01,0,347
Fiscal Year,0,2008,0,"",0,2008-01-01,"Utah, Millard",49027,UT,Utah,Millard,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",3976.54,0,348
Fiscal Year,0,2008,0,"",0,2008-01-01,Utah,49,UT,Utah,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",173765221.2,0,349
Fiscal Year,0,2008,0,"",0,2008-01-01,Virginia,51,VA,Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",227154.44,0,350
Fiscal Year,0,2008,0,"",0,2008-01-01,Washington,53,WA,Washington,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",202943.33,0,351
Fiscal Year,0,2008,0,"",0,2008-01-01,West Virginia,54,WV,West Virginia,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",776251.48,0,352
Fiscal Year,0,2008,0,"",0,2008-01-01,Wyoming,56,WY,Wyoming,"",Federal,Onshore,Federal Onshore,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",1270987014,0,353
Fiscal Year,0,2008,0,"",0,2008-01-01,Alabama,01,AL,Alabama,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",14990923.96,0,354
Fiscal Year,0,2008,0,"",0,2008-01-01,Alaska,02,AK,Alaska,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",17814996.98,0,355
Fiscal Year,0,2008,0,"",0,2008-01-01,California,06,CA,California,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",11072302.04,0,356
Fiscal Year,0,2008,0,"",0,2008-01-01,Florida,12,FL,Florida,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",83.29,0,357
Fiscal Year,0,2008,0,"",0,2008-01-01,Louisiana,22,LA,Louisiana,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",45763396.12,0,358
Fiscal Year,0,2008,0,"",0,2008-01-01,Mississippi,28,MS,Mississippi,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",564068.08,0,359
Fiscal Year,0,2008,0,"",0,2008-01-01,Texas,48,TX,Texas,"",Federal,Offshore,Federal - not tied to a location,State,State,"",County,County,State 8(g),"",State 8(g),Not tied to a commodity,"",13346657.81,0,360
Fiscal Year,0,2008,0,"",0,2008-01-01,Not tied to a location,"","","","",Federal,Onshore & Offshore,Federal - not tied to a location,"","","",U.S. Treasury,Specific Fund,U.S. Treasury,"",Onshore & Offshore,Not tied to a commodity,"",17312534844,0,361
Fiscal Year,0,2009,0,"",0,2009-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Native American tribes and individuals,Native American tribes and individuals,American Indian Tribes,"",Onshore,Not tied to a commodity,"",449462056.7,0,362
Fiscal Year,0,2009,0,"",0,2009-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Historic Preservation Fund,Specific Fund,Historic Preservation Fund,"",Offshore,Not tied to a commodity,"",150000000,0,363
Fiscal Year,0,2009,0,"",0,2009-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Land and Water Conservation Fund,Specific Fund,Land & Water Conservation Fund,"",Offshore,Not tied to a commodity,"",898090084.5,0,364
Fiscal Year,0,2009,0,"",0,2009-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Land & Water Conservation Fund - GoMESA,Specific Fund,Land & Water Conservation Fund - GoMESA,"",GOMESA offshore,Not tied to a commodity,"",909915.47,0,365
Fiscal Year,0,2009,0,"",0,2009-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Reclamation,Specific Fund,Reclamation,"",Onshore,Not tied to a commodity,"",1454102007,0,366
Fiscal Year,0,2009,0,"",0,2009-01-01,Alabama,01,AL,Alabama,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",2209673.31,0,367
Fiscal Year,0,2009,0,"",0,2009-01-01,Alaska,02,AK,Alaska,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",32649656.14,0,368
Fiscal Year,0,2009,0,"",0,2009-01-01,Arizona,04,AZ,Arizona,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",252681.83,0,369
Fiscal Year,0,2009,0,"",0,2009-01-01,Arkansas,05,AR,Arkansas,"",Federal,Onshore,Federal - not tied to a location,State,State,"",County,County,State,"",Onshore,Not tied to a commodity,"",3320709.56,0,370
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Imperial",06025,CA,California,Imperial,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",43650.39,0,371
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Inyo",06027,CA,California,Inyo,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",149424.52,0,372
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Lake",06033,CA,California,Lake,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",824269.63,0,373
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Lassen",06035,CA,California,Lassen,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",13629.58,0,374
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Mendocino",06045,CA,California,Mendocino,Federal,Onshore,Federal - not tied to a location,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",106249.92,0,375
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Mono",06051,CA,California,Mono,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",46484.3,0,376
Fiscal Year,0,2009,0,"",0,2009-01-01,"California, Siskiyou",06093,CA,California,Siskiyou,Federal,Onshore,Federal Onshore,County,County,"",County,County,State,"",Onshore,Not tied to a commodity,"",53015,0,377
