Calendar Year,Land Class,Land Category,State,County,FIPS Code,Offshore Region,Product,Volume
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,837"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"239,196,597"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"23,442,264"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"22,258,467"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"10,755,698"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"215,559,755"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"47,648,492"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"137,901,001"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"74,319,941"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"459,127,367"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"148,999,667"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"77,471,573"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"10,128"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"1,002,529"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"4,097"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"259,089"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"203,743,694"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"25,770,946"
2005,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"1,427,328"
2005,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"1,181,807"
2005,Federal,Offshore,,,,Offshore Pacific,Gas (mcf),"8,595,283"
2005,Federal,Offshore,,,,Offshore Pacific,Oil (bbl),"5,792,039"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),205
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),3
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"38,820,769"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"54,607"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"28,962,013"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"43,361"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"2,251,789"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"4,034"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"33,965,225"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,690,027"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"101,135,169"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"1,126,450"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"21,384,594"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"237,980"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"46,739,318"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"802,972"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"76,060,308"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"6,582,309"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"61,210,882"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"221,381"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"19,430,689"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"236,757"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"1,991,524"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"6,583"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"1,925,716"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),247
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"11,585,232"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"5,811"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"484,309"
2005,Federal,Offshore,,,,Offshore Gulf of America,Gas (mcf),"1,976,100"
2005,Federal,Offshore,,,,Offshore Gulf of America,Oil (bbl),"27,563"
2005,Federal,Onshore,AK,Kenai (Post),02122,,Gas (mcf),"28,359,972"
2005,Federal,Onshore,AK,Kenai (Post),02122,,Oil (bbl),"390,683"
2005,Federal,Onshore,AK,Kenai (Pre),02122,,Gas (mcf),"37,329"
2005,Federal,Onshore,AK,Tyonek,02122,,Gas (mcf),"14,344,591"
2005,Federal,Onshore,AL,Baldwin,01003,,Gas (mcf),"79,685"
2005,Federal,Onshore,AL,Baldwin,01003,,Oil (bbl),16
2005,Federal,Onshore,AL,Bibb,01007,,Clay (ton),"45,640"
2005,Federal,Onshore,AL,Choctaw,01023,,Oil (bbl),75
2005,Federal,Onshore,AL,Covington,01039,,Oil (bbl),"118,458"
2005,Federal,Onshore,AL,Escambia,01053,,Gas (mcf),"2,549"
2005,Federal,Onshore,AL,Escambia,01053,,Oil (bbl),"17,600"
2005,Federal,Onshore,AL,Fayette,01057,,Gas (mcf),"4,402"
2005,Federal,Onshore,AL,Lamar,01075,,Gas (mcf),"3,330"
2005,Federal,Onshore,AL,Lamar,01075,,Oil (bbl),"1,425"
2005,Federal,Onshore,AL,Mobile,01097,,Gas (mcf),327
2005,Federal,Onshore,AL,Mobile,01097,,Oil (bbl),"2,630"
2005,Federal,Onshore,AL,Mobile Offshore,01097,,Gas (mcf),"27,680,224"
2005,Federal,Onshore,AL,Mobile Offshore,01097,,Oil (bbl),16
2005,Federal,Onshore,AL,Tuscaloosa,01125,,Gas (mcf),"644,831"
2005,Federal,Onshore,AR,Columbia,05027,,Gas (mcf),"6,124"
2005,Federal,Onshore,AR,Columbia,05027,,Oil (bbl),32
2005,Federal,Onshore,AR,Conway,05029,,Gas (mcf),"56,353"
2005,Federal,Onshore,AR,Crawford,05033,,Gas (mcf),"122,965"
2005,Federal,Onshore,AR,Franklin,05047,,Gas (mcf),"227,850"
2005,Federal,Onshore,AR,Johnson,05071,,Gas (mcf),"788,733"
2005,Federal,Onshore,AR,Logan,05083,,Gas (mcf),"490,754"
2005,Federal,Onshore,AR,Montgomery,05097,,Quartz crystal (lb),"8,065"
2005,Federal,Onshore,AR,Pope,05115,,Gas (mcf),"22,473"
2005,Federal,Onshore,AR,Sebastian,05131,,Gas (mcf),"4,075,349"
2005,Federal,Onshore,AR,Sharp,05135,,Gas (mcf),"35,751"
2005,Federal,Onshore,AR,Yell,05149,,Gas (mcf),"2,987,086"
2005,Federal,Onshore,AZ,Maricopa,04013,,Salt (ton),44
2005,Federal,Onshore,CA,Contra Costa,06013,,Gas (mcf),"13,338"
2005,Federal,Onshore,CA,Contra Costa,06013,,Oil (bbl),27
2005,Federal,Onshore,CA,Fresno,06019,,Gas (mcf),"594,250"
2005,Federal,Onshore,CA,Fresno,06019,,Oil (bbl),"44,963"
2005,Federal,Onshore,CA,Glenn,06021,,Gas (mcf),"10,722"
2005,Federal,Onshore,CA,Imperial,06025,,Geothermal - electrical generation (kilowatt hours),"359,593,960"
2005,Federal,Onshore,CA,Imperial,06025,,Geothermal - electrical generation (other),"204,030"
2005,Federal,Onshore,CA,Inyo,06027,,Geothermal - electrical generation (kilowatt hours),"537,748,980"
2005,Federal,Onshore,CA,Kern,06029,,Gas (mcf),"2,088,003"
2005,Federal,Onshore,CA,Kern,06029,,Oil (bbl),"13,521,464"
2005,Federal,Onshore,CA,Kings,06031,,Gas (mcf),"158,499"
2005,Federal,Onshore,CA,Kings,06031,,Oil (bbl),"37,331"
2005,Federal,Onshore,CA,Lake,06033,,Geothermal - electrical generation (thousands of pounds),"23,325,053"
2005,Federal,Onshore,CA,Lassen,06035,,Geothermal - direct utilization (millions of btus),"260,242"
2005,Federal,Onshore,CA,Los Angeles,06037,,Gas (mcf),"159,065"
2005,Federal,Onshore,CA,Los Angeles,06037,,Oil (bbl),"505,535"
2005,Federal,Onshore,CA,Mono,06051,,Geothermal - electrical generation (kilowatt hours),"90,853,862"
2005,Federal,Onshore,CA,Monterey,06053,,Gas (mcf),"1,220"
2005,Federal,Onshore,CA,Monterey,06053,,Oil (bbl),"4,105"
2005,Federal,Onshore,CA,Sacramento,06067,,Gas (mcf),"2,703,796"
2005,Federal,Onshore,CA,Sacramento,06067,,Oil (bbl),"2,769"
2005,Federal,Onshore,CA,San Benito,06069,,Gas (mcf),41
2005,Federal,Onshore,CA,San Benito,06069,,Oil (bbl),"1,923"
2005,Federal,Onshore,CA,San Bernardino,06071,,Anhydrous sodium sulfate (ton),"166,845"
2005,Federal,Onshore,CA,San Bernardino,06071,,Borax-anhydrous (ton),741
2005,Federal,Onshore,CA,San Bernardino,06071,,Borax-decahydrate (ton),"7,479"
2005,Federal,Onshore,CA,San Bernardino,06071,,Borax-pentahydrate (ton),"9,559"
2005,Federal,Onshore,CA,San Bernardino,06071,,Boric acid (ton),"15,927"
2005,Federal,Onshore,CA,San Bernardino,06071,,Salt (ton),"117,922"
2005,Federal,Onshore,CA,San Bernardino,06071,,Soda ash (ton),"831,497"
2005,Federal,Onshore,CA,San Bernardino,06071,,Sodium bi-carbonate (ton),"15,028"
2005,Federal,Onshore,CA,San Joaquin,06077,,Gas (mcf),"4,659"
2005,Federal,Onshore,CA,San Luis Obispo,06079,,Gas (mcf),"6,489"
2005,Federal,Onshore,CA,San Luis Obispo,06079,,Oil (bbl),"17,091"
2005,Federal,Onshore,CA,Santa Barbara,06083,,Gas (mcf),"198,177"
2005,Federal,Onshore,CA,Santa Barbara,06083,,Oil (bbl),"91,482"
2005,Federal,Onshore,CA,Solano,06095,,Gas (mcf),"11,344,929"
2005,Federal,Onshore,CA,Solano,06095,,Oil (bbl),"11,101"
2005,Federal,Onshore,CA,Sonoma,06097,,Geothermal - electrical generation (thousands of pounds),"29,871,686"
2005,Federal,Onshore,CA,Ventura,06111,,Gas (mcf),"743,679"
2005,Federal,Onshore,CA,Ventura,06111,,Oil (bbl),"313,662"
2005,Federal,Onshore,CO,Arapahoe,08005,,Gas (mcf),69
2005,Federal,Onshore,CO,Arapahoe,08005,,Oil (bbl),69
2005,Federal,Onshore,CO,Archuleta,08007,,Gas (mcf),"3,264,935"
2005,Federal,Onshore,CO,Baca,08009,,Gas (mcf),"63,425"
2005,Federal,Onshore,CO,Baca,08009,,Oil (bbl),"34,248"
2005,Federal,Onshore,CO,Bent,08011,,Gas (mcf),"43,948"
2005,Federal,Onshore,CO,Bent,08011,,Oil (bbl),11
2005,Federal,Onshore,CO,Broomfield,08014,,Gas (mcf),7
2005,Federal,Onshore,CO,Cheyenne,08017,,Gas (mcf),"212,516"
2005,Federal,Onshore,CO,Cheyenne,08017,,Oil (bbl),"33,786"
2005,Federal,Onshore,CO,Delta,08029,,Coal (ton),"5,363,258"
2005,Federal,Onshore,CO,Delta,08029,,Gas (mcf),"47,815"
2005,Federal,Onshore,CO,Delta,08029,,Oil (bbl),86
2005,Federal,Onshore,CO,Dolores,08033,,Gas (mcf),"131,572,648"
2005,Federal,Onshore,CO,Dolores,08033,,Oil (bbl),"37,292"
2005,Federal,Onshore,CO,Fremont,08043,,Oil (bbl),75
2005,Federal,Onshore,CO,Garfield,08045,,Coal (ton),"261,525"
2005,Federal,Onshore,CO,Garfield,08045,,Gas (mcf),"96,717,098"
2005,Federal,Onshore,CO,Garfield,08045,,Oil (bbl),"300,192"
2005,Federal,Onshore,CO,Gunnison,08051,,Coal (ton),"7,965,498"
2005,Federal,Onshore,CO,Gunnison,08051,,Gas (mcf),"16,320"
2005,Federal,Onshore,CO,Gunnison,08051,,Oil (bbl),138
2005,Federal,Onshore,CO,Huerfano,08055,,Gas (mcf),"10,119,999"
2005,Federal,Onshore,CO,Jackson,08057,,Gas (mcf),"820,480"
2005,Federal,Onshore,CO,Jackson,08057,,Oil (bbl),"99,632"
2005,Federal,Onshore,CO,Kiowa,08061,,Gas (mcf),"10,746"
2005,Federal,Onshore,CO,Kiowa,08061,,Oil (bbl),"3,778"
2005,Federal,Onshore,CO,Kit Carson,08063,,Gas (mcf),24
2005,Federal,Onshore,CO,Kit Carson,08063,,Oil (bbl),20
2005,Federal,Onshore,CO,La Plata,08067,,Coal (ton),"75,169"
2005,Federal,Onshore,CO,La Plata,08067,,Gas (mcf),"14,090,022"
2005,Federal,Onshore,CO,La Plata,08067,,Oil (bbl),66
2005,Federal,Onshore,CO,Larimer,08069,,Gas (mcf),343
2005,Federal,Onshore,CO,Larimer,08069,,Oil (bbl),"1,284"
2005,Federal,Onshore,CO,Las Animas,08071,,Gas (mcf),"3,081,170"
2005,Federal,Onshore,CO,Logan,08075,,Gas (mcf),"1,440"
2005,Federal,Onshore,CO,Logan,08075,,Oil (bbl),"2,153"
2005,Federal,Onshore,CO,Mesa,08077,,Gas (mcf),"5,751,907"
2005,Federal,Onshore,CO,Mesa,08077,,Oil (bbl),"6,352"
2005,Federal,Onshore,CO,Moffat,08081,,Coal (ton),"7,274,125"
2005,Federal,Onshore,CO,Moffat,08081,,Gas (mcf),"17,074,121"
2005,Federal,Onshore,CO,Moffat,08081,,Oil (bbl),"202,994"
2005,Federal,Onshore,CO,Montezuma,08083,,Gas (mcf),"133,311,960"
2005,Federal,Onshore,CO,Montezuma,08083,,Oil (bbl),"201,017"
2005,Federal,Onshore,CO,Morgan,08087,,Gas (mcf),390
2005,Federal,Onshore,CO,Morgan,08087,,Oil (bbl),"1,065"
2005,Federal,Onshore,CO,Prowers,08099,,Gas (mcf),"2,529"
2005,Federal,Onshore,CO,Rio Blanco,08103,,Coal (ton),"2,149,484"
2005,Federal,Onshore,CO,Rio Blanco,08103,,Gas (mcf),"52,194,378"
2005,Federal,Onshore,CO,Rio Blanco,08103,,Oil (bbl),"2,974,629"
2005,Federal,Onshore,CO,Rio Blanco,08103,,Sodium bi-carbonate (ton),"84,305"
2005,Federal,Onshore,CO,Routt,08107,,Coal (ton),"685,131"
2005,Federal,Onshore,CO,Routt,08107,,Gas (mcf),"15,196"
2005,Federal,Onshore,CO,Routt,08107,,Oil (bbl),"12,996"
2005,Federal,Onshore,CO,San Miguel,08113,,Gas (mcf),"15,715,072"
2005,Federal,Onshore,CO,San Miguel,08113,,Oil (bbl),"10,662"
2005,Federal,Onshore,CO,Washington,08121,,Gas (mcf),"88,820"
2005,Federal,Onshore,CO,Washington,08121,,Oil (bbl),"11,173"
2005,Federal,Onshore,CO,Weld,08123,,Gas (mcf),"2,326,340"
2005,Federal,Onshore,CO,Weld,08123,,Oil (bbl),"102,633"
2005,Federal,Onshore,CO,Yuma,08125,,Gas (mcf),"801,309"
2005,Federal,Onshore,FL,Manatee,12081,,Phosphate raw ore (ton),"550,626"
2005,Federal,Onshore,ID,Caribou,16029,,Phosphate raw ore (ton),"2,621,832"
2005,Federal,Onshore,ID,Clearwater,16035,,Gold (ton),43
2005,Federal,Onshore,IL,Clinton,17027,,Gas (mcf),420
2005,Federal,Onshore,IL,Clinton,17027,,Oil (bbl),"22,377"
2005,Federal,Onshore,IL,Fayette,17051,,Oil (bbl),12
2005,Federal,Onshore,IL,Franklin,17055,,Gas (mcf),"7,416"
2005,Federal,Onshore,IL,Franklin,17055,,Oil (bbl),"12,529"
2005,Federal,Onshore,KS,Comanche,20033,,Gas (mcf),"8,406"
2005,Federal,Onshore,KS,Comanche,20033,,Oil (bbl),1
2005,Federal,Onshore,KS,Ellsworth,20053,,Gas (mcf),"19,136"
2005,Federal,Onshore,KS,Finney,20055,,Gas (mcf),"1,589,878"
2005,Federal,Onshore,KS,Finney,20055,,Oil (bbl),"22,871"
2005,Federal,Onshore,KS,Gove,20063,,Oil (bbl),"1,778"
2005,Federal,Onshore,KS,Grant,20067,,Gas (mcf),"171,781"
2005,Federal,Onshore,KS,Hamilton,20075,,Gas (mcf),"62,439"
2005,Federal,Onshore,KS,Haskell,20081,,Gas (mcf),"515,174"
2005,Federal,Onshore,KS,Haskell,20081,,Oil (bbl),"26,166"
2005,Federal,Onshore,KS,Kearny,20093,,Gas (mcf),"2,671,490"
2005,Federal,Onshore,KS,Kearny,20093,,Oil (bbl),"20,642"
2005,Federal,Onshore,KS,Lane,20101,,Oil (bbl),"5,840"
2005,Federal,Onshore,KS,Meade,20119,,Gas (mcf),"11,040"
2005,Federal,Onshore,KS,Morton,20129,,Gas (mcf),"3,754,060"
2005,Federal,Onshore,KS,Morton,20129,,Oil (bbl),"190,816"
2005,Federal,Onshore,KS,Seward,20175,,Gas (mcf),"192,420"
2005,Federal,Onshore,KS,Seward,20175,,Oil (bbl),342
2005,Federal,Onshore,KS,Stanton,20187,,Gas (mcf),"48,883"
2005,Federal,Onshore,KS,Stevens,20189,,Gas (mcf),"431,103"
2005,Federal,Onshore,KS,Trego,20195,,Oil (bbl),"2,310"
2005,Federal,Onshore,KY,Clay,21051,,Gas (mcf),"46,426"
2005,Federal,Onshore,KY,Floyd,21071,,Gas (mcf),"14,939"
2005,Federal,Onshore,KY,Henderson,21101,,Oil (bbl),"12,492"
2005,Federal,Onshore,KY,Lawrence,21127,,Gas (mcf),790
2005,Federal,Onshore,KY,Leslie,21131,,Coal (ton),"41,640"
2005,Federal,Onshore,KY,Leslie,21131,,Gas (mcf),"75,801"
2005,Federal,Onshore,KY,Leslie,21131,,Oil (bbl),484
2005,Federal,Onshore,KY,Letcher,21133,,Gas (mcf),465
2005,Federal,Onshore,KY,Mccreary,21147,,Gas (mcf),"1,061"
2005,Federal,Onshore,KY,Pike,21195,,Gas (mcf),"42,516"
2005,Federal,Onshore,KY,Whitley,21235,,Gas (mcf),"16,303"
2005,Federal,Onshore,LA,Beauregard,22011,,Gas (mcf),88
2005,Federal,Onshore,LA,Beauregard,22011,,Oil (bbl),53
2005,Federal,Onshore,LA,Bienville,22013,,Gas (mcf),"30,478"
2005,Federal,Onshore,LA,Bienville,22013,,Oil (bbl),35
2005,Federal,Onshore,LA,Bossier,22015,,Gas (mcf),"29,977,100"
2005,Federal,Onshore,LA,Bossier,22015,,Oil (bbl),"103,198"
2005,Federal,Onshore,LA,Caddo,22017,,Gas (mcf),"62,465"
2005,Federal,Onshore,LA,Caddo,22017,,Oil (bbl),"11,600"
2005,Federal,Onshore,LA,Cameron,22023,,Gas (mcf),"4,946"
2005,Federal,Onshore,LA,Cameron,22023,,Oil (bbl),110
2005,Federal,Onshore,LA,Claiborne,22027,,Gas (mcf),"199,488"
2005,Federal,Onshore,LA,Claiborne,22027,,Oil (bbl),"25,316"
2005,Federal,Onshore,LA,De Soto,22031,,Gas (mcf),"18,644"
2005,Federal,Onshore,LA,East Baton Rouge,22033,,Gas (mcf),"129,289"
2005,Federal,Onshore,LA,East Baton Rouge,22033,,Oil (bbl),"13,365"
2005,Federal,Onshore,LA,La Salle,22059,,Gas (mcf),359
2005,Federal,Onshore,LA,La Salle,22059,,Oil (bbl),496
2005,Federal,Onshore,LA,Lafourche,22057,,Gas (mcf),567
2005,Federal,Onshore,LA,Lafourche,22057,,Oil (bbl),605
2005,Federal,Onshore,LA,Lincoln,22061,,Gas (mcf),"7,866"
2005,Federal,Onshore,LA,Lincoln,22061,,Oil (bbl),52
2005,Federal,Onshore,LA,Morehouse,22067,,Gas (mcf),"1,415"
2005,Federal,Onshore,LA,Natchitoches,22069,,Gas (mcf),"8,739"
2005,Federal,Onshore,LA,Natchitoches,22069,,Oil (bbl),413
2005,Federal,Onshore,LA,Ouachita,22073,,Gas (mcf),726
2005,Federal,Onshore,LA,Plaquemines,22075,,Gas (mcf),"1,682,800"
2005,Federal,Onshore,LA,Plaquemines,22075,,Oil (bbl),"172,596"
2005,Federal,Onshore,LA,Rapides,22079,,Gas (mcf),"20,386"
2005,Federal,Onshore,LA,Rapides,22079,,Oil (bbl),"22,161"
2005,Federal,Onshore,LA,S Pass,22721,,Gas (mcf),"15,172"
2005,Federal,Onshore,LA,S Pass,22721,,Oil (bbl),"13,268"
2005,Federal,Onshore,LA,St. Martin,22099,,Gas (mcf),"1,091"
2005,Federal,Onshore,LA,St. Martin,22099,,Oil (bbl),830
2005,Federal,Onshore,LA,Union,22111,,Gas (mcf),"4,959"
2005,Federal,Onshore,LA,Vermilion,22113,,Gas (mcf),403
2005,Federal,Onshore,LA,Vermilion,22113,,Oil (bbl),"4,316"
2005,Federal,Onshore,LA,Vernon,22115,,Gas (mcf),"68,821"
2005,Federal,Onshore,LA,Vernon,22115,,Oil (bbl),"17,389"
2005,Federal,Onshore,LA,W Delta,22719,,Gas (mcf),"8,573"
2005,Federal,Onshore,LA,W Delta,22719,,Oil (bbl),284
2005,Federal,Onshore,LA,Webster,22119,,Gas (mcf),"36,251"
2005,Federal,Onshore,LA,Webster,22119,,Oil (bbl),"5,240"
2005,Federal,Onshore,LA,Winn,22127,,Gas (mcf),"92,845"
2005,Federal,Onshore,LA,Winn,22127,,Oil (bbl),"2,528"
2005,Federal,Onshore,MI,Alcona,26001,,Gas (mcf),"6,344"
2005,Federal,Onshore,MI,Allegan,26005,,Oil (bbl),181
2005,Federal,Onshore,MI,Clare,26035,,Gas (mcf),"94,588"
2005,Federal,Onshore,MI,Clare,26035,,Oil (bbl),"1,661"
2005,Federal,Onshore,MI,Crawford,26039,,Gas (mcf),"141,891"
2005,Federal,Onshore,MI,Grand Traverse,26055,,Gas (mcf),"12,826"
2005,Federal,Onshore,MI,Kalkaska,26079,,Gas (mcf),"68,981"
2005,Federal,Onshore,MI,Kalkaska,26079,,Oil (bbl),"4,602"
2005,Federal,Onshore,MI,Lake,26085,,Gas (mcf),"189,360"
2005,Federal,Onshore,MI,Lake,26085,,Oil (bbl),600
2005,Federal,Onshore,MI,Montmorency,26119,,Gas (mcf),"917,084"
2005,Federal,Onshore,MI,Oscoda,26135,,Gas (mcf),"1,150,166"
2005,Federal,Onshore,MI,Oscoda,26135,,Oil (bbl),"9,509"
2005,Federal,Onshore,MI,Otsego,26137,,Gas (mcf),"17,894"
2005,Federal,Onshore,MI,Roscommon,26143,,Gas (mcf),"19,185"
2005,Federal,Onshore,MI,Roscommon,26143,,Oil (bbl),"5,855"
2005,Federal,Onshore,MO,Crawford,29055,,Copper concentrate (ton),18
2005,Federal,Onshore,MO,Crawford,29055,,Lead concentrate (ton),36
2005,Federal,Onshore,MO,Dent,29065,,Copper concentrate (ton),703
2005,Federal,Onshore,MO,Dent,29065,,Lead concentrate (ton),"21,832"
2005,Federal,Onshore,MO,Dent,29065,,Zinc concentrate (ton),"5,377"
2005,Federal,Onshore,MO,Iron,29093,,Copper concentrate (ton),"10,030"
2005,Federal,Onshore,MO,Iron,29093,,Lead concentrate (ton),"40,866"
2005,Federal,Onshore,MO,Iron,29093,,Zinc concentrate (ton),"8,391"
2005,Federal,Onshore,MO,Reynolds,29179,,Copper concentrate (ton),"3,111"
2005,Federal,Onshore,MO,Reynolds,29179,,Lead concentrate (ton),"144,785"
2005,Federal,Onshore,MO,Reynolds,29179,,Zinc concentrate (ton),"35,680"
2005,Federal,Onshore,MO,Washington,29221,,Copper concentrate (ton),28
2005,Federal,Onshore,MO,Washington,29221,,Lead concentrate (ton),56
2005,Federal,Onshore,MS,Adams,28001,,Oil (bbl),"15,590"
2005,Federal,Onshore,MS,Chickasaw,28017,,Gas (mcf),"37,591"
2005,Federal,Onshore,MS,Covington,28031,,Gas (mcf),730
2005,Federal,Onshore,MS,Covington,28031,,Oil (bbl),511
2005,Federal,Onshore,MS,Forrest,28035,,Gas (mcf),"227,585"
2005,Federal,Onshore,MS,Forrest,28035,,Oil (bbl),"7,909"
2005,Federal,Onshore,MS,Franklin,28037,,Gas (mcf),"5,166"
2005,Federal,Onshore,MS,Franklin,28037,,Oil (bbl),"96,539"
2005,Federal,Onshore,MS,Hancock,28045,,Gas (mcf),18
2005,Federal,Onshore,MS,Hancock,28045,,Oil (bbl),8
2005,Federal,Onshore,MS,Jasper,28061,,Gas (mcf),"4,402"
2005,Federal,Onshore,MS,Jasper,28061,,Oil (bbl),7
2005,Federal,Onshore,MS,Jefferson Davis,28065,,Gas (mcf),"19,906"
2005,Federal,Onshore,MS,Jefferson Davis,28065,,Oil (bbl),154
2005,Federal,Onshore,MS,Jones,28067,,Gas (mcf),"29,616"
2005,Federal,Onshore,MS,Jones,28067,,Oil (bbl),"2,889"
2005,Federal,Onshore,MS,Lamar,28073,,Gas (mcf),880
2005,Federal,Onshore,MS,Lamar,28073,,Oil (bbl),"4,846"
2005,Federal,Onshore,MS,Lawrence,28077,,Gas (mcf),723
2005,Federal,Onshore,MS,Lawrence,28077,,Oil (bbl),15
2005,Federal,Onshore,MS,Lowndes,28087,,Gas (mcf),"94,065"
2005,Federal,Onshore,MS,Lowndes,28087,,Oil (bbl),503
2005,Federal,Onshore,MS,Monroe,28095,,Gas (mcf),"100,231"
2005,Federal,Onshore,MS,Monroe,28095,,Oil (bbl),87
2005,Federal,Onshore,MS,Pearl River,28109,,Gas (mcf),"6,366"
2005,Federal,Onshore,MS,Pearl River,28109,,Oil (bbl),"5,173"
2005,Federal,Onshore,MS,Perry,28111,,Gas (mcf),"15,656"
2005,Federal,Onshore,MS,Perry,28111,,Oil (bbl),"157,528"
2005,Federal,Onshore,MS,Scott,28123,,Oil (bbl),"12,047"
2005,Federal,Onshore,MS,Stone,28131,,Gas (mcf),"100,971"
2005,Federal,Onshore,MS,Wayne,28153,,Gas (mcf),"16,832"
2005,Federal,Onshore,MS,Wayne,28153,,Oil (bbl),"70,621"
2005,Federal,Onshore,MS,Wilkinson,28157,,Gas (mcf),"40,081"
2005,Federal,Onshore,MS,Wilkinson,28157,,Oil (bbl),"6,631"
2005,Federal,Onshore,MT,Big Horn,30003,,Coal (ton),"16,886,195"
2005,Federal,Onshore,MT,Big Horn,30003,,Gas (mcf),"3,814,721"
2005,Federal,Onshore,MT,Blaine,30005,,Gas (mcf),"3,051,314"
2005,Federal,Onshore,MT,Blaine,30005,,Oil (bbl),"43,298"
2005,Federal,Onshore,MT,Carbon,30009,,Gas (mcf),"1,358,705"
2005,Federal,Onshore,MT,Carbon,30009,,Oil (bbl),"517,386"
2005,Federal,Onshore,MT,Carter,30011,,Oil (bbl),"22,975"
2005,Federal,Onshore,MT,Chouteau,30015,,Gas (mcf),"294,783"
2005,Federal,Onshore,MT,Custer,30017,,Gas (mcf),"35,782"
2005,Federal,Onshore,MT,Dawson,30021,,Gas (mcf),"99,391"
2005,Federal,Onshore,MT,Dawson,30021,,Oil (bbl),"368,579"
2005,Federal,Onshore,MT,Fallon,30025,,Gas (mcf),"10,218,615"
2005,Federal,Onshore,MT,Fallon,30025,,Oil (bbl),"2,535,584"
2005,Federal,Onshore,MT,Fergus,30027,,Gas (mcf),"83,982"
2005,Federal,Onshore,MT,Garfield,30033,,Oil (bbl),"4,294"
2005,Federal,Onshore,MT,Glacier,30035,,Gas (mcf),"11,630"
2005,Federal,Onshore,MT,Glacier,30035,,Oil (bbl),"5,732"
2005,Federal,Onshore,MT,Hill,30041,,Gas (mcf),"617,768"
2005,Federal,Onshore,MT,Liberty,30051,,Gas (mcf),"217,784"
2005,Federal,Onshore,MT,Liberty,30051,,Oil (bbl),"4,927"
2005,Federal,Onshore,MT,Musselshell,30065,,Oil (bbl),"6,463"
2005,Federal,Onshore,MT,Petroleum,30069,,Oil (bbl),"12,604"
2005,Federal,Onshore,MT,Phillips,30071,,Gas (mcf),"10,513,374"
2005,Federal,Onshore,MT,Pondera,30073,,Gas (mcf),"6,847"
2005,Federal,Onshore,MT,Powder River,30075,,Gas (mcf),"26,606"
2005,Federal,Onshore,MT,Powder River,30075,,Oil (bbl),"31,742"
