Calendar Year,Corporate Name,Revenue Type,Commodity,Revenues
2024,AVANT NATURAL RESOURCES LLC,ONRR - Royalties,Gas,"$3,123,297.58 "
2024,AVANT NATURAL RESOURCES LLC,ONRR - Royalties,Oil,"$37,061,039.49 "
2024,AVANT OPERATING LLC,BLM - Permit Fees,Oil & Gas,"$2,387,695.00 "
2024,AZ DESERT LAND HOLDINGS CORP,BLM - Permit Fees,Mining Claims,"$102,340.00 "
2024,B & M MATERIALS LLC,BLM - Permit Fees,Mineral Materials,"$623,411.75 "
2024,B & W RESOURCES INC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$190,697.83 "
2024,BAD BASS SERVICES,BLM - Permit Fees,Mineral Materials,"$256,867.00 "
2024,BALLARD EXPLORATION CO INC,ONRR - Other Revenues,Oil & Gas,"$4,039.42 "
2024,BALLARD EXPLORATION CO INC,ONRR - Royalties,Gas,"$1,509,094.87 "
2024,BALLARD EXPLORATION CO INC,ONRR - Royalties,Oil,"$12,749,986.38 "
2024,BALLARD EXPLORATION CO INC,ONRR/BLM - Bonus,Oil & Gas,"$1,525,084.00 "
2024,BALLARD EXPLORATION CO INC,ONRR/BLM - Rents,Oil & Gas,"$7,993.00 "
2024,BAM PERMIAN OPERATING LLC,ONRR - Other Revenues,Gas,$0.01 
2024,BAM PERMIAN OPERATING LLC,ONRR - Other Revenues,Oil & Gas,"$2,123.27 "
2024,BAM PERMIAN OPERATING LLC,ONRR - Royalties,Gas,"$124,132.32 "
2024,BAM PERMIAN OPERATING LLC,ONRR/BLM - Rents,Oil & Gas,$722.00 
2024,BARN OWLS LLC,BLM - Permit Fees,Oil & Gas,"$2,070.00 "
2024,BARN OWLS LLC,ONRR - Other Revenues,Oil & Gas,$407.23 
2024,BARN OWLS LLC,ONRR - Royalties,Oil,"$785,395.90 "
2024,BARRICK CORTEZ INC,BLM - Permit Fees,Mining Claims,"$108,240.00 "
2024,BARRICK CORTEZ LLC,BLM - Permit Fees,Mining Claims,"$105,930.00 "
2024,BARRICK GOLD EXPLORATION INC,BLM - Permit Fees,Mining Claims,"$2,776,116.00 "
2024,BASELOAD CAPITAL,ONRR/BLM - Bonus,Geothermal,"$5,614.00 "
2024,BASELOAD CAPITAL,ONRR/BLM - Rents,Geothermal,"$99,786.00 "
2024,BASIN AND RANGE RESOURCES LLC,BLM - Permit Fees,Mining Claims,"$328,340.00 "
2024,BAYER AG,ONRR - Other Revenues,Phosphate,"$27,662.74 "
2024,BAYER AG,ONRR - Royalties,Phosphate,"$2,664,779.87 "
2024,BAYER AG,ONRR/BLM - Rents,Phosphate,"$1,155.00 "
2024,BCE-MACH LLC,BLM - Permit Fees,Oil & Gas,"$1,265.00 "
2024,BCE-MACH LLC,ONRR - Other Revenues,Oil & Gas,"($3,987.15)"
2024,BCE-MACH LLC,ONRR - Royalties,Gas,"$184,925.74 "
2024,BCE-MACH LLC,ONRR - Royalties,Oil,"$78,559.49 "
2024,BCP RESOURCES LLC,ONRR - Other Revenues,Oil & Gas,$312.66 
2024,BCP RESOURCES LLC,ONRR - Royalties,Gas,"$6,435.47 "
2024,BCP RESOURCES LLC,ONRR - Royalties,Oil,"$154,935.31 "
2024,BEACON GROWTH CO OPERATING CO LLC,ONRR - Inspection Fees,N/a,"$122,000.00 "
2024,BEACON GROWTH CO OPERATING CO LLC,ONRR/BLM - Rents,Oil & Gas,$960.00 
2024,BEACON OFFSHORE ENERGY BUCKSKIN LLC,ONRR - Other Revenues,Oil,"($371,943.14)"
2024,BEACON OFFSHORE ENERGY BUCKSKIN LLC,ONRR - Other Revenues,Oil & Gas,"($1,690,326.71)"
2024,BEACON OFFSHORE ENERGY BUCKSKIN LLC,ONRR - Royalties,Gas,"$48,598.89 "
2024,BEACON OFFSHORE ENERGY BUCKSKIN LLC,ONRR - Royalties,Oil,"$14,072,145.77 "
2024,BEACON OFFSHORE ENERGY EXPLORATION LLC,ONRR - Other Revenues,Oil,"$23,121.91 "
2024,BEACON OFFSHORE ENERGY EXPLORATION LLC,ONRR - Royalties,Gas,"$19,808.14 "
2024,BEACON OFFSHORE ENERGY EXPLORATION LLC,ONRR - Royalties,Oil,"$4,445,994.26 "
2024,BEACON OFFSHORE ENERGY EXPLORATION LLC,ONRR/BLM - Bonus,Oil & Gas,"$13,980,770.00 "
2024,BEACON OFFSHORE ENERGY EXPLORATION LLC,ONRR/BLM - Rents,Oil & Gas,"$1,105,920.00 "
2024,BEACON OFFSHORE ENERGY LLC,ONRR - Other Revenues,Oil,"($28,430.19)"
2024,BEACON OFFSHORE ENERGY LLC,ONRR - Other Revenues,Oil & Gas,"($519,978.48)"
2024,BEACON OFFSHORE ENERGY LLC,ONRR - Royalties,Gas,"($483,886.38)"
2024,BEACON OFFSHORE ENERGY LLC,ONRR - Royalties,Oil,"$21,963,068.38 "
2024,BEACON OFFSHORE ENERGY LLC,ONRR/BLM - Rents,Oil & Gas,"$3,707,744.00 "
2024,BEACON WIND LLC,ONRR/BLM - Rents,Wind,"$386,433.00 "
2024,BEDROCK ENERGY PARTNERS LLC,ONRR - Other Revenues,Oil & Gas,"($85,805.49)"
2024,BEDROCK ENERGY PARTNERS LLC,ONRR - Royalties,Gas,"$454,435.45 "
2024,BEDROCK ENERGY PARTNERS LLC,ONRR - Royalties,Oil,"$15,292.33 "
2024,BEHM ENERGY INC,ONRR - Royalties,Oil,"$135,261.47 "
2024,BEHM ENERGY INC,ONRR/BLM - Rents,Oil & Gas,"$1,112.00 "
2024,BENSON-MONTIN-GREER DRILLING CORP,ONRR - Other Revenues,N/a,"$1,987.00 "
2024,BENSON-MONTIN-GREER DRILLING CORP,ONRR - Other Revenues,Oil & Gas,"$7,118.79 "
2024,BENSON-MONTIN-GREER DRILLING CORP,ONRR - Royalties,Gas,"$196,902.62 "
2024,BENSON-MONTIN-GREER DRILLING CORP,ONRR - Royalties,Oil,"$470,353.59 "
2024,BENSON-MONTIN-GREER DRILLING CORP,ONRR - Civil Penalties,N/a,$720.00 
2024,BENSON-MONTIN-GREER DRILLING CORP,ONRR/BLM - Rents,Oil & Gas,"$3,443.00 "
2024,BERKSHIRE HATHAWAY,ONRR - Other Revenues,Coal,"$15,169,046.79 "
2024,BERKSHIRE HATHAWAY,ONRR - Royalties,Coal,"$7,790,838.42 "
2024,BERKSHIRE HATHAWAY,ONRR - Royalties,Geothermal,"$371,904.80 "
2024,BERKSHIRE HATHAWAY,ONRR/BLM - Rents,Coal,"$35,607.00 "
2024,BERRY PETROLEUM COMPANY LLC,BLM - Permit Fees,Oil & Gas,"$223,110.00 "
2024,BERRY PETROLEUM CORP,ONRR - Other Revenues,N/a,$243.00 
2024,BERRY PETROLEUM CORP,ONRR - Other Revenues,Oil & Gas,"$145,378.40 "
2024,BERRY PETROLEUM CORP,ONRR - Royalties,Gas,"$340,906.89 "
2024,BERRY PETROLEUM CORP,ONRR - Royalties,Oil,"$19,146,752.20 "
2024,BERRY PETROLEUM CORP,ONRR/BLM - Rents,Oil & Gas,$830.00 
2024,BEST FRIENDS ANIMAL SOCIETY,BLM - Permit Fees,Mining Claims,"$104,000.00 "
2024,BHP,ONRR - Other Revenues,Oil,"($149,738.87)"
2024,BHP,ONRR - Other Revenues,Oil & Gas,"$2,164,713.76 "
2024,BHP,ONRR - Royalties,Gas,"$4,364,724.69 "
2024,BHP,ONRR - Royalties,Oil,"$282,066,422.36 "
2024,BHP,ONRR - Inspection Fees,N/a,"$31,635.00 "
2024,BHP,ONRR/BLM - Bonus,Oil & Gas,"$24,837,926.00 "
2024,BHP,ONRR/BLM - Rents,Oil & Gas,"$5,801,070.00 "
2024,BIG CASINO CORP,BLM - Permit Fees,Mining Claims,"$228,016.00 "
2024,BIG INDIAN PROSPECTORS LLC,BLM - Permit Fees,Mining Claims,"$125,560.00 "
2024,BISON OIL & GAS IV LLC,BLM - Permit Fees,Oil & Gas,"$158,615.00 "
2024,BISON OIL AND GAS II LLC,ONRR - Other Revenues,Oil & Gas,"($441,716.88)"
2024,BISON OIL AND GAS II LLC,ONRR - Royalties,Gas,"$955,077.24 "
2024,BISON OIL AND GAS II LLC,ONRR - Royalties,Oil,"$5,513,757.08 "
2024,BISON OIL AND GAS II LLC,ONRR/BLM - Rents,Oil & Gas,"$2,018.00 "
2024,BKV BARNETT,ONRR - Other Revenues,Oil & Gas,"($136,786.31)"
2024,BKV BARNETT,ONRR - Royalties,Carbon Dioxide,"$2,229.74 "
2024,BKV BARNETT,ONRR - Royalties,Gas,"$572,851.37 "
2024,BKV BARNETT,ONRR - Royalties,Oil,"$9,474.31 "
2024,BKV BARNETT,ONRR/BLM - Rents,Oil & Gas,$14.00 
2024,BLACK BEAR OIL CORP,ONRR - Other Revenues,Oil & Gas,"$5,014.62 "
2024,BLACK BEAR OIL CORP,ONRR - Royalties,Gas,"$53,078.17 "
2024,BLACK BEAR OIL CORP,ONRR - Royalties,Oil,"$578,630.13 "
2024,BLACK BEAR OIL CORP,ONRR/BLM - Rents,Oil & Gas,"$1,637.00 "
2024,BLACK BUTTE COAL CO,ONRR - Other Revenues,Coal,"$15,601.63 "
2024,BLACK BUTTE COAL CO,ONRR - Royalties,Coal,"$1,024,407.57 "
2024,BLACK BUTTE COAL CO,ONRR/BLM - Rents,Coal,"$52,332.00 "
2024,BLACK BUTTE COAL CO,OSMRE - AML Fees including Audits and Late Charges,Coal,"$206,919.75 "
2024,BLACK BUTTE RESOURCES LLC,BLM - Permit Fees,Oil & Gas,$195.00 
2024,BLACK BUTTE RESOURCES LLC,ONRR/BLM - Bonus,Oil & Gas,"$1,125,614.00 "
2024,BLACK BUTTE RESOURCES LLC,ONRR/BLM - Rents,Oil & Gas,"$2,226.00 "
2024,BLACK HILLS CORP,ONRR - Other Revenues,Oil & Gas,"($48,211.16)"
2024,BLACK HILLS CORP,ONRR - Royalties,Coal,"$8,634,396.99 "
2024,BLACK HILLS CORP,ONRR - Royalties,Gas,"$2,863,321.25 "
2024,BLACK HILLS CORP,ONRR - Royalties,Oil,"$265,843.41 "
2024,BLACK HILLS CORP,ONRR/BLM - Rents,Coal,"$5,616.00 "
2024,BLACK HILLS CORP,ONRR/BLM - Rents,Oil & Gas,"$34,667.50 "
2024,BLACKSTONE MINERALS NV LLC,BLM - Permit Fees,Mining Claims,"$140,600.00 "
2024,BLUE CREEK MINING LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$120,662.81 "
2024,BLUE DIAMOND MINING LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$123,443.19 "
2024,BLUE DOLPHIN PRODUCTION LLC,ONRR - Other Revenues,N/a,$765.94 
2024,BLUE DOLPHIN PRODUCTION LLC,ONRR - Royalties,Oil,"$1,026.35 "
2024,BLUE DOLPHIN PRODUCTION LLC,ONRR - Civil Penalties,N/a,"$166,500.00 "
2024,BLUE DOLPHIN PRODUCTION LLC,ONRR/BLM - Rents,Oil & Gas,$480.00 
2024,BLUE MOUNTAIN ENERGY INC,ONRR - Royalties,Coal,"$1,627,989.68 "
2024,BLUE MOUNTAIN ENERGY INC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$199,977.32 "
2024,BLUEGRASS NATURAL RESOURCES LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$117,144.88 "
2024,BLUEPOINT WIND LLC,ONRR/BLM - Rents,Wind,"$214,566.00 "
2024,BNI COAL LTD,OSMRE - AML Fees including Audits and Late Charges,Coal,"$247,696.00 "
2024,BNI ENERGY INC,ONRR - Royalties,Coal,"$1,871,801.65 "
2024,BNI ENERGY INC,ONRR/BLM - Rents,Coal,"$4,530.00 "
2024,BOE EXPLORATION AND PRODUCTION LLC,ONRR - Inspection Fees,N/a,"$640,500.00 "
2024,BOE EXPLORATION AND PRODUCTION LLC,ONRR/BLM - Rents,Oil & Gas,"$3,750.00 "
2024,BOWIE RESOURCE PARTNERS,ONRR - Royalties,Coal,"$30,446,005.27 "
2024,BOWIE RESOURCE PARTNERS,ONRR/BLM - Rents,Coal,"$150,339.00 "
2024,BP PLC,ONRR - Other Revenues,N/a,"$4,951.92 "
2024,BP PLC,ONRR - Other Revenues,Oil,"($5,039,411.07)"
2024,BP PLC,ONRR - Other Revenues,Oil & Gas,"$6,288,455.88 "
2024,BP PLC,ONRR - Royalties,Gas,"$52,301,999.30 "
2024,BP PLC,ONRR - Royalties,Oil,"$1,056,853,065.23 "
2024,BP PLC,ONRR - Civil Penalties,N/a,"$78,427.00 "
2024,BP PLC,ONRR - Inspection Fees,N/a,"$1,788,300.00 "
2024,BP PLC,ONRR/BLM - Bonus,Oil & Gas,"$18,366,770.00 "
2024,BP PLC,ONRR/BLM - Rents,Oil & Gas,"$14,944,416.50 "
2024,BRAVO NATURAL RESOURCES LLC,ONRR - Other Revenues,Oil & Gas,"$2,379.68 "
2024,BRAVO NATURAL RESOURCES LLC,ONRR - Royalties,Gas,"$322,723.90 "
2024,BRAVO NATURAL RESOURCES LLC,ONRR - Royalties,Oil,$690.48 
2024,BRAVO NATURAL RESOURCES LLC,ONRR/BLM - Rents,Oil & Gas,"$1,666.00 "
2024,BRETON SOUND HOLDINGS LLC,ONRR - Other Revenues,Oil,$85.50 
2024,BRETON SOUND HOLDINGS LLC,ONRR - Other Revenues,Oil & Gas,$219.07 
2024,BRETON SOUND HOLDINGS LLC,ONRR - Royalties,Gas,"$337,231.32 "
2024,BRETON SOUND HOLDINGS LLC,ONRR - Royalties,Oil,"$654,825.46 "
2024,BRIDGER COAL CO,OSMRE - AML Fees including Audits and Late Charges,Coal,"$602,345.75 "
2024,BRONCO CREEK EXPLORATION INC,BLM - Permit Fees,Mining Claims,"$1,049,300.00 "
2024,BRONCO UTAH OPERATIONS LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$108,718.96 "
2024,BROWNSTONE VENTURES US INC,BLM - Permit Fees,Locatable Minerals,"$4,656.00 "
2024,BROWNSTONE VENTURES US INC,BLM - Permit Fees,Mining Claims,"$159,400.00 "
2024,BTA OIL PRODUCERS LLC,BLM - Permit Fees,Oil & Gas,"$182,440.00 "
2024,BTA OIL PRODUCERS LLC,ONRR - Other Revenues,Oil & Gas,"$1,686.16 "
2024,BTA OIL PRODUCERS LLC,ONRR - Royalties,Gas,"$9,084,570.10 "
2024,BTA OIL PRODUCERS LLC,ONRR - Royalties,Oil,"$78,327,536.90 "
2024,BTA OIL PRODUCERS LLC,ONRR/BLM - Rents,Oil & Gas,"$5,554.00 "
2024,BUCHANAN MINERALS LLC,OSMRE - AML Fees including Audits and Late Charges,Coal,"$320,067.05 "
2024,BUCKSKIN MINING CO,OSMRE - AML Fees including Audits and Late Charges,Coal,"$1,649,474.59 "
2024,BULL MOUNTAIN RESOURCES LLC,BLM - Permit Fees,Mining Claims,"$111,300.00 "
2024,BURK ROYALTY CO,ONRR - Other Revenues,Oil & Gas,"$2,200.29 "
2024,BURK ROYALTY CO,ONRR - Royalties,Oil,"$361,936.56 "
2024,BURK ROYALTY CO,ONRR/BLM - Rents,Oil & Gas,$360.00 
2024,BURLINGTON RESOURCES OIL & GAS LP,BLM - Permit Fees,Oil & Gas,"$335,025.00 "
2024,BURNETT OIL CO INC,ONRR - Other Revenues,Oil & Gas,"$7,952.55 "
2024,BURNETT OIL CO INC,ONRR - Royalties,Gas,"$1,472,442.29 "
2024,BURNETT OIL CO INC,ONRR - Royalties,Oil,"$5,799,716.06 "
2024,BUXTON RESOURCES ARIZONA LLC,BLM - Permit Fees,Mining Claims,"$136,360.00 "
2024,BUZZARDS BENCH LLC,ONRR - Other Revenues,Oil & Gas,"$17,892.38 "
2024,BUZZARDS BENCH LLC,ONRR - Royalties,Carbon Dioxide,"$8,973.59 "
2024,BUZZARDS BENCH LLC,ONRR - Royalties,Gas,"$209,543.93 "
2024,BXP LTD,ONRR - Other Revenues,Oil & Gas,"$16,831.49 "
2024,BXP LTD,ONRR - Royalties,Gas,"$83,065.37 "
2024,BXP LTD,ONRR - Royalties,Oil,"$1,159,491.44 "
2024,BXP LTD,ONRR/BLM - Rents,Oil & Gas,$232.50 
2024,BYRON ENERGY LTD,ONRR - Other Revenues,Oil,"$26,026.55 "
2024,BYRON ENERGY LTD,ONRR - Other Revenues,Oil & Gas,$271.72 
2024,BYRON ENERGY LTD,ONRR - Royalties,Gas,"$401,911.57 "
2024,BYRON ENERGY LTD,ONRR - Royalties,Oil,"$7,773,782.72 "
2024,BYRON ENERGY LTD,ONRR - Inspection Fees,N/a,"$80,810.00 "
2024,BYRON ENERGY LTD,ONRR/BLM - Bonus,Oil & Gas,"$310,985.00 "
2024,BYRON ENERGY LTD,ONRR/BLM - Rents,Oil & Gas,"$294,020.00 "
2024,C & J GRAVEL PRODUCTS INC,BLM - Permit Fees,Mineral Materials,"$595,036.69 "
2024,C2C NUCLEAR INC,BLM - Permit Fees,Mining Claims,"$150,470.00 "
2024,C6 OPERATING LLC,ONRR - Other Revenues,Oil & Gas,"$4,798.43 "
2024,C6 OPERATING LLC,ONRR - Royalties,Gas,"$135,243.79 "
