Calendar Year,Corporate Name,Revenue Type,Commodity,Revenues
2015,RESERVES MANAGEMENT LC,ONRR/BLM - Bonus,Oil & Gas,360250
2015,RESERVES MANAGEMENT LC,ONRR/BLM - Rents,Oil & Gas,87577
2015,RESOLUTION COPPER MINING,BLM - Permit Fees,Locatable Minerals,327581
2015,RETAMCO OPERATING INC,BLM - Permit Fees,Oil & Gas,3410
2015,RETAMCO OPERATING INC,ONRR - Other Revenues,Oil & Gas,3200
2015,RETAMCO OPERATING INC,ONRR - Royalties,Oil,3630.5
2015,RETAMCO OPERATING INC,ONRR/BLM - Bonus,Oil & Gas,162827
2015,RETAMCO OPERATING INC,ONRR/BLM - Rents,Oil & Gas,213977.52
2015,RHINO RESOURCE PARTNERS LP,ONRR/BLM - Rents,Coal,33714
2015,RHINO RESOURCE PARTNERS LP,OSMRE - AML Fees including Audits and Late Charges ,Coal,123919.2
2015,RICE CONSTRUCTION CO,BLM - Permit Fees,Mineral Materials,100716.87
2015,RICHARDSON OIL,BLM - Permit Fees,Oil & Gas,90
2015,RICHARDSON OIL,ONRR - Other Revenues,N/A,-47.81
2015,RICHARDSON OIL,ONRR - Other Revenues,Oil & Gas,21014.63
2015,RICHARDSON OIL,ONRR - Royalties,Gas,185412.74
2015,RICHARDSON OIL,ONRR - Royalties,Oil,394034.44
2015,RICHARDSON OIL,ONRR/BLM - Rents,Oil & Gas,40990
2015,RIDGE ENERGY PARTNERS,BLM - Permit Fees,Oil & Gas,8415
2015,RIDGE ENERGY PARTNERS,ONRR/BLM - Bonus,Oil & Gas,467651
2015,RIDGE ENERGY PARTNERS,ONRR/BLM - Rents,Oil & Gas,27739.5
2015,RIDGELAKE ENERGY INC,ONRR - Inspection Fees,Oil & Gas,34000
2015,RIDGELAKE ENERGY INC,ONRR - Other Revenues,Oil & Gas,238.13
2015,RIDGELAKE ENERGY INC,ONRR - Royalties,Gas,17059.03
2015,RIDGELAKE ENERGY INC,ONRR - Royalties,Oil,632587.86
2015,RIDGELAKE ENERGY INC,ONRR/BLM - Rents,Oil & Gas,33559
2015,RIDGEWOOD ENERGY CORP,ONRR - Other Revenues,Oil & Gas,392966.88
2015,RIDGEWOOD ENERGY CORP,ONRR - Royalties,Gas,357022.3
2015,RIDGEWOOD ENERGY CORP,ONRR - Royalties,Oil,4265359.27
2015,RIDGEWOOD ENERGY CORP,ONRR/BLM - Bonus,Oil & Gas,25656625
2015,RIDGEWOOD ENERGY CORP,ONRR/BLM - Rents,Oil & Gas,443520
2015,RIM OPERATING INC,BLM - Permit Fees,Oil & Gas,13180
2015,RIM OPERATING INC,ONRR - Other Revenues,N/A,1744
2015,RIM OPERATING INC,ONRR - Other Revenues,Oil & Gas,-122704.24
2015,RIM OPERATING INC,ONRR - Royalties,Gas,36257
2015,RIM OPERATING INC,ONRR - Royalties,Oil,413817.52
2015,RIM OPERATING INC,ONRR/BLM - Rents,Oil & Gas,460
2015,RIO GRANDE SILVER INC,BLM - Permit Fees,Locatable Minerals,109120
2015,RISING NATURAL RESOURCES LLC,ONRR/BLM - Rents,Oil & Gas,126720
2015,RKI EXPLORATION & PRODUCTION LLC,BLM - Permit Fees,Oil & Gas,483016.46
2015,RKI EXPLORATION & PRODUCTION LLC,ONRR - Other Revenues,Oil & Gas,31196.85
2015,RKI EXPLORATION & PRODUCTION LLC,ONRR - Royalties,Gas,3434843.06
2015,RKI EXPLORATION & PRODUCTION LLC,ONRR - Royalties,Oil,11841997.42
2015,RMR OPERATING LLC,BLM - Permit Fees,Oil & Gas,13000
2015,RMR OPERATING LLC,ONRR - Other Revenues,Oil & Gas,225.45
2015,RMR OPERATING LLC,ONRR - Royalties,Gas,92991.26
2015,RMR OPERATING LLC,ONRR - Royalties,Oil,545918.39
2015,ROBERT L BAYLESS PRODUCER,BLM - Permit Fees,Oil & Gas,245
2015,ROBERT L BAYLESS PRODUCER,ONRR - Other Revenues,Oil & Gas,22022.26
2015,ROBERT L BAYLESS PRODUCER,ONRR - Royalties,Gas,683491.22
2015,ROBERT L BAYLESS PRODUCER,ONRR - Royalties,Oil,413277.35
2015,ROBERT L BAYLESS PRODUCER,ONRR/BLM - Bonus,Oil & Gas,36627
2015,ROBERT L BAYLESS PRODUCER,ONRR/BLM - Rents,Oil & Gas,102987.5
2015,ROBERTS NEVADA MINING CO,BLM - Permit Fees,Locatable Minerals,157790
2015,ROCKIES STANDARD OIL CO LLC,BLM - Permit Fees,Oil & Gas,580
2015,ROCKIES STANDARD OIL CO LLC,ONRR/BLM - Bonus,Oil & Gas,28336
2015,ROCKIES STANDARD OIL CO LLC,ONRR/BLM - Rents,Oil & Gas,106995.5
2015,ROCKSOURCE GULF OF MEXICO CORP,ONRR/BLM - Rents,Oil & Gas,329328
2015,RODDY PRODUCTION CO LLC,ONRR - Other Revenues,Oil & Gas,-522.38
2015,RODDY PRODUCTION CO LLC,ONRR - Royalties,Gas,136139.9
2015,RODDY PRODUCTION CO LLC,ONRR - Royalties,Oil,1511.32
2015,ROOSTER OIL & GAS,ONRR - Other Revenues,Oil & Gas,-452071.45
2015,ROOSTER OIL & GAS,ONRR - Royalties,Gas,244692.12
2015,ROOSTER OIL & GAS,ONRR - Royalties,Oil,2165650.21
2015,ROOSTER OIL & GAS,ONRR/BLM - Bonus,Oil & Gas,71331
2015,ROOSTER OIL & GAS,ONRR/BLM - Rents,Oil & Gas,250883
2015,ROOSTER PETROLEUM LLC,ONRR - Inspection Fees,Oil & Gas,296100
2015,ROOSTER PETROLEUM LLC,ONRR - Other Revenues,N/A,714.21
2015,ROOSTER PETROLEUM LLC,ONRR/BLM - Rents,Oil & Gas,225
2015,ROSE PETROLEUM UTAH LLC,BLM - Permit Fees,Oil & Gas,261680
2015,ROSEBUD MINING CO,OSMRE - AML Fees including Audits and Late Charges ,Coal,660343.58
2015,ROSEMONT COPPER CO,BLM - Permit Fees,Locatable Minerals,164920
2015,ROSEWOOD RESOURCES INC,ONRR - Other Revenues,Oil & Gas,13277.82
2015,ROSEWOOD RESOURCES INC,ONRR - Royalties,Gas,206737.93
2015,ROSEWOOD RESOURCES INC,ONRR - Royalties,Oil,47412.27
2015,ROSEWOOD RESOURCES INC,ONRR/BLM - Rents,Oil & Gas,11019.5
2015,ROSS EXPLORATIONS INC,ONRR - Other Revenues,Oil & Gas,7131.8
2015,ROSS EXPLORATIONS INC,ONRR - Royalties,Gas,75230.67
2015,ROSS EXPLORATIONS INC,ONRR/BLM - Rents,Oil & Gas,46520.5
2015,ROUND MOUNTAIN GOLD CORP,BLM - Permit Fees,Locatable Minerals,503130
2015,RR EXPLORATION LLC,BLM - Permit Fees,Locatable Minerals,132525
2015,RYE PATCH GOLD US INC,BLM - Permit Fees,Locatable Minerals,212703
2015,S & H MINING INC,OSMRE - Civil Penalties including Late Charges,Coal,147576.44
2015,SACRAMENTO MUNICIPAL UTILITY DISTRICT,ONRR - Other Revenues,Oil & Gas,-18823.49
2015,SACRAMENTO MUNICIPAL UTILITY DISTRICT,ONRR - Royalties,Gas,1329170.83
2015,SAGA PETROLEUM,ONRR - Other Revenues,Oil & Gas,5050.61
2015,SAGA PETROLEUM,ONRR - Royalties,Gas,305242.57
2015,SAGA PETROLEUM,ONRR - Royalties,Oil,439758.29
2015,SAGA PETROLEUM,ONRR/BLM - Rents,Oil & Gas,62687.25
2015,SAMSON RESOURCES CO,BLM - Permit Fees,Mineral Materials,3222.05
2015,SAMSON RESOURCES CO,BLM - Permit Fees,Oil & Gas,152480
2015,SAMSON RESOURCES CO,ONRR - Other Revenues,N/A,183.27
2015,SAMSON RESOURCES CO,ONRR - Other Revenues,Oil & Gas,-2373615.29
2015,SAMSON RESOURCES CO,ONRR - Royalties,Gas,6246167.71
2015,SAMSON RESOURCES CO,ONRR - Royalties,Oil,9719335.38
2015,SAMSON RESOURCES CO,ONRR/BLM - Rents,Oil & Gas,593540.5
2015,SAMSUNG C&T AMERICA INC,ONRR - Other Revenues,Oil & Gas,-104204.19
2015,SAMSUNG C&T AMERICA INC,ONRR - Royalties,Gas,800172.71
2015,SAMSUNG C&T AMERICA INC,ONRR - Royalties,Oil,3336589.47
2015,SAN JUAN BASIN PROPERTIES LLC,BLM - Permit Fees,Oil & Gas,360
2015,SAN JUAN BASIN PROPERTIES LLC,ONRR/BLM - Bonus,Oil & Gas,2116680
2015,SAN JUAN BASIN PROPERTIES LLC,ONRR/BLM - Rents,Oil & Gas,6082.5
2015,SAN MIGUEL ELECTRIC COOPERATIVE,OSMRE - AML Fees including Audits and Late Charges ,Coal,211176.53
2015,SANDRIDGE ENERGY INC,BLM - Permit Fees,Oil & Gas,59839
2015,SANDRIDGE ENERGY INC,ONRR - Civil Penalties,N/A,651750
2015,SANDRIDGE ENERGY INC,ONRR - Inspection Fees,Oil & Gas,2070100
2015,SANDRIDGE ENERGY INC,ONRR - Other Revenues,N/A,963.92
2015,SANDRIDGE ENERGY INC,ONRR - Other Revenues,Oil & Gas,428787.69
2015,SANDRIDGE ENERGY INC,ONRR - Royalties,Gas,772931.19
2015,SANDRIDGE ENERGY INC,ONRR - Royalties,Oil,5272550.28
2015,SANDRIDGE ENERGY INC,ONRR/BLM - Bonus,Oil & Gas,2609733
2015,SANDRIDGE ENERGY INC,ONRR/BLM - Rents,Oil & Gas,584557
2015,SANTA FE GOLD CORP,BLM - Permit Fees,Locatable Minerals,113450
2015,SARATOGA RESOURCES INC,ONRR/BLM - Rents,Oil & Gas,138705
2015,SCHALK DEVELOPMENT CO,ONRR - Other Revenues,Oil & Gas,6.2
2015,SCHALK DEVELOPMENT CO,ONRR - Royalties,Gas,176301.87
2015,SCHALK DEVELOPMENT CO,ONRR - Royalties,Oil,8063.14
2015,SCHUTZ DOUG J,ONRR/BLM - Bonus,Oil & Gas,2968700
2015,SCHUTZ DOUG J,ONRR/BLM - Rents,Oil & Gas,497
2015,SEARLES VALLEY MINERALS,ONRR - Royalties,Other Commodities,7978040.65
2015,SELL STEVE,ONRR/BLM - Bonus,Oil & Gas,840000
2015,SELL STEVE,ONRR/BLM - Rents,Oil & Gas,784.5
2015,SERVICE ROCK PRODUCTS,BLM - Permit Fees,Mineral Materials,178675.52
2015,SETTLE S CRAIG,ONRR/BLM - Rents,Oil & Gas,132520
2015,SG INTERESTS LTD,BLM - Permit Fees,Oil & Gas,67590
2015,SG INTERESTS LTD,ONRR - Other Revenues,N/A,243
2015,SG INTERESTS LTD,ONRR - Other Revenues,Oil & Gas,17932.29
2015,SG INTERESTS LTD,ONRR - Royalties,Gas,1073409.9
2015,SG INTERESTS LTD,ONRR - Royalties,Oil,31863.7
2015,SG INTERESTS LTD,ONRR/BLM - Rents,Oil & Gas,24904.5
2015,SHELL,ONRR - Inspection Fees,Oil & Gas,2898700
2015,SHELL,ONRR - Other Revenues,N/A,671.48
2015,SHELL,ONRR - Other Revenues,Oil & Gas,448300.67
2015,SHELL,ONRR - Other Revenues,Sodium,6561
2015,SHELL,ONRR - Royalties,Gas,61663316.12
2015,SHELL,ONRR - Royalties,Oil,473752494.6
2015,SHELL,ONRR/BLM - Bonus,Oil & Gas,37887325
2015,SHELL,ONRR/BLM - Rents,Oil & Gas,24771194.87
2015,SHERIDAN PRODUCTION CO LLC,BLM - Permit Fees,Oil & Gas,65000
2015,SHERIDAN PRODUCTION CO LLC,ONRR - Other Revenues,Oil & Gas,-4193.8
2015,SHERIDAN PRODUCTION CO LLC,ONRR - Royalties,Gas,30914.4
2015,SHERIDAN PRODUCTION CO LLC,ONRR - Royalties,Oil,2034864.8
2015,SHERIDAN PRODUCTION CO LLC,ONRR/BLM - Rents,Oil & Gas,1690
2015,SHORELINE SOUTHEAST LLC,ONRR - Other Revenues,Oil & Gas,191.63
2015,SHORELINE SOUTHEAST LLC,ONRR - Royalties,Gas,226489.59
2015,SHORELINE SOUTHEAST LLC,ONRR - Royalties,Oil,10174.36
2015,SIERRA READY MIX LLC,BLM - Permit Fees,Mineral Materials,249969.23
2015,SIGNAL HILL CO LLC,ONRR - Other Revenues,Oil & Gas,2558
2015,SIGNAL HILL CO LLC,ONRR - Royalties,Gas,2916.54
2015,SIGNAL HILL CO LLC,ONRR - Royalties,Oil,1058884.59
2015,SIGNAL HILL CO LLC,ONRR/BLM - Rents,Oil & Gas,1922
2015,SIGNAL PEAK ENERGY LLC,BLM - Permit Fees,Coal,11000
2015,SIGNAL PEAK ENERGY LLC,ONRR/BLM - Rents,Coal,8040
2015,SIGNAL PEAK ENERGY LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,828196.59
2015,SILVER OPPORTUNITY PARTNERS LLC,BLM - Permit Fees,Locatable Minerals,157325
2015,SIMON CONCRETE AND AGGREGATE,BLM - Permit Fees,Mineral Materials,111788.6
2015,SINCLAIR OIL CORP,BLM - Permit Fees,Oil & Gas,229000
2015,SINCLAIR OIL CORP,ONRR - Other Revenues,Oil & Gas,23175
2015,SINCLAIR OIL CORP,ONRR - Royalties,Gas,171912.48
2015,SINCLAIR OIL CORP,ONRR - Royalties,Oil,378062.2
2015,SINCLAIR OIL CORP,ONRR/BLM - Rents,Oil & Gas,8075.5
2015,SINGATSE PEAK SERVICES LLC,BLM - Permit Fees,Locatable Minerals,219560
2015,SKLARCO LLC,BLM - Permit Fees,Oil & Gas,965
2015,SKLARCO LLC,ONRR/BLM - Bonus,Oil & Gas,231770
2015,SKLARCO LLC,ONRR/BLM - Rents,Oil & Gas,13420.5
2015,SLAWSON EXPLORATION CO,BLM - Permit Fees,Oil & Gas,340040
2015,SLAWSON EXPLORATION CO,ONRR - Other Revenues,N/A,486
2015,SLAWSON EXPLORATION CO,ONRR - Other Revenues,Oil & Gas,60609.77
2015,SLAWSON EXPLORATION CO,ONRR - Royalties,Gas,229178.87
2015,SLAWSON EXPLORATION CO,ONRR - Royalties,Oil,5033584.29
2015,SLAWSON EXPLORATION CO,ONRR/BLM - Rents,Oil & Gas,13834.5
2015,SLEEPER MINING CO LLC,BLM - Permit Fees,Locatable Minerals,308005
2015,SM ENERGY CO,BLM - Permit Fees,Oil & Gas,308890
2015,SM ENERGY CO,ONRR - Other Revenues,N/A,2033.07
2015,SM ENERGY CO,ONRR - Other Revenues,Oil & Gas,135513.01
2015,SM ENERGY CO,ONRR - Royalties,Gas,1815157.73
2015,SM ENERGY CO,ONRR - Royalties,Oil,10573024.31
2015,SM ENERGY CO,ONRR/BLM - Rents,Oil & Gas,284188.5
2015,SND OPERATING LLC,BLM - Permit Fees,Oil & Gas,1890
2015,SND OPERATING LLC,ONRR - Royalties,Gas,1230710
2015,SND OPERATING LLC,ONRR - Royalties,Oil,47415.9
2015,SNOWSTORM EXPLORATION LLC,BLM - Permit Fees,Locatable Minerals,158500
2015,SOJITZ ENERGY VENTURE INC,ONRR - Inspection Fees,Oil & Gas,38000
2015,SOJITZ ENERGY VENTURE INC,ONRR - Other Revenues,Oil & Gas,-447066.74
2015,SOJITZ ENERGY VENTURE INC,ONRR - Royalties,Gas,3583.54
2015,SOJITZ ENERGY VENTURE INC,ONRR - Royalties,Oil,3502220.82
2015,SOLAR SOURCES INC,OSMRE - AML Fees including Audits and Late Charges ,Coal,584400.16
2015,SOLVAY,ONRR - Other Revenues,Phosphate,7125
2015,SOLVAY,ONRR - Other Revenues,Sodium,68982
2015,SOLVAY,ONRR - Royalties,Other Commodities,9886321.07
2015,SOLVAY,ONRR/BLM - Rents,Phosphate,-1947
2015,SOUTHERN CALIFORNIA GAS CO,ONRR - Other Revenues,Oil & Gas,194291.34
2015,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY,ONRR - Other Revenues,Oil & Gas,-5711.53
2015,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY,ONRR - Royalties,Gas,2737017.11
2015,SOUTHLAND ROYALTY CO LLC,BLM - Permit Fees,Oil & Gas,42660
2015,SOUTHLAND ROYALTY CO LLC,ONRR - Other Revenues,Oil & Gas,958
2015,SOUTHLAND ROYALTY CO LLC,ONRR - Royalties,Gas,4428065.08
2015,SOUTHLAND ROYALTY CO LLC,ONRR - Royalties,Oil,15273.64
2015,SOUTHLAND ROYALTY CO LLC,ONRR/BLM - Rents,Oil & Gas,761
2015,SOUTHWESTERN ENERGY PRODUCTION CO,BLM - Permit Fees,Oil & Gas,33156.5
2015,SOUTHWESTERN ENERGY PRODUCTION CO,ONRR - Other Revenues,N/A,436
2015,SOUTHWESTERN ENERGY PRODUCTION CO,ONRR - Other Revenues,Oil & Gas,-141353.5
2015,SOUTHWESTERN ENERGY PRODUCTION CO,ONRR - Royalties,Gas,1120207.57
2015,SOUTHWESTERN ENERGY PRODUCTION CO,ONRR - Royalties,Oil,577.4
2015,SOUTHWESTERN ENERGY PRODUCTION CO,ONRR/BLM - Rents,Oil & Gas,138780.1
2015,SPRINGFIELD OIL CO,BLM - Permit Fees,Oil & Gas,930
2015,SPRINGFIELD OIL CO,ONRR/BLM - Bonus,Oil & Gas,210100
2015,SPRINGFIELD OIL CO,ONRR/BLM - Rents,Oil & Gas,4011
2015,STAKEHOLDER ENERGY LLC,BLM - Permit Fees,Locatable Minerals,312790
2015,STANDARD ENERGY CORP,ONRR - Other Revenues,Oil & Gas,221.58
2015,STANDARD ENERGY CORP,ONRR - Royalties,Gas,695151.02
2015,STANDARD STEAM TRUST LLC,ONRR/BLM - Rents,Geothermal,116403
2015,STATOIL,BLM - Permit Fees,Oil & Gas,78450
2015,STATOIL,ONRR - Inspection Fees,Oil & Gas,419486.88
2015,STATOIL,ONRR - Other Revenues,N/A,3707.25
2015,STATOIL,ONRR - Other Revenues,Oil & Gas,-3496640.09
2015,STATOIL,ONRR - Royalties,Gas,2241602.57
2015,STATOIL,ONRR - Royalties,Oil,56702748.99
2015,STATOIL,ONRR/BLM - Bonus,Oil & Gas,60105541
2015,STATOIL,ONRR/BLM - Rents,Oil & Gas,7201111.52
2015,STEPHENS & JOHNSON OPERATING CO,BLM - Permit Fees,Oil & Gas,90
2015,STEPHENS & JOHNSON OPERATING CO,ONRR - Royalties,Gas,597.58
2015,STEPHENS & JOHNSON OPERATING CO,ONRR - Royalties,Oil,249587.52
2015,STEPHENS PRODUCTION CO,BLM - Permit Fees,Oil & Gas,4605
2015,STEPHENS PRODUCTION CO,ONRR - Other Revenues,N/A,243
2015,STEPHENS PRODUCTION CO,ONRR - Other Revenues,Oil & Gas,150491.46
2015,STEPHENS PRODUCTION CO,ONRR - Royalties,Gas,912083.06
2015,STEPHENS PRODUCTION CO,ONRR/BLM - Bonus,Oil & Gas,47994
2015,STEPHENS PRODUCTION CO,ONRR/BLM - Rents,Oil & Gas,122224
2015,STERLING GOLD MINING CORP,BLM - Permit Fees,Locatable Minerals,105865
2015,STILLWATER MINING CO,BLM - Permit Fees,Locatable Minerals,239521
2015,STONE CREEK ENERGY PARTNERS II,BLM - Permit Fees,Oil & Gas,155
2015,STONE CREEK ENERGY PARTNERS II,ONRR/BLM - Bonus,Oil & Gas,174825
2015,STONE CREEK ENERGY PARTNERS II,ONRR/BLM - Rents,Oil & Gas,1165.5
2015,STONE ENERGY,ONRR - Civil Penalties,N/A,40000
2015,STONE ENERGY,ONRR - Inspection Fees,Oil & Gas,1047000
2015,STONE ENERGY,ONRR - Other Revenues,N/A,-349.51
2015,STONE ENERGY,ONRR - Other Revenues,Oil & Gas,754211.74
2015,STONE ENERGY,ONRR - Royalties,Gas,3014445.49
2015,STONE ENERGY,ONRR - Royalties,Oil,43657588.43
2015,STONE ENERGY,ONRR/BLM - Bonus,Oil & Gas,1555555
2015,STONE ENERGY,ONRR/BLM - Rents,Oil & Gas,1701632
2015,STORM CAT ENERGY,BLM - Permit Fees,Mineral Materials,120
2015,STORM CAT ENERGY,BLM - Permit Fees,Oil & Gas,180
2015,STORM CAT ENERGY,ONRR - Other Revenues,Oil & Gas,-176782.39
2015,STORM CAT ENERGY,ONRR - Royalties,Gas,539975.34
2015,STORM CAT ENERGY,ONRR/BLM - Rents,Oil & Gas,13460
2015,STRACHAN EXPLORATION INC,BLM - Permit Fees,Oil & Gas,13000
2015,STRACHAN EXPLORATION INC,ONRR - Other Revenues,Oil & Gas,4264
2015,STRACHAN EXPLORATION INC,ONRR - Royalties,Oil,66865.02
2015,STRACHAN EXPLORATION INC,ONRR/BLM - Rents,Oil & Gas,61095
2015,STRAIGHT CREEK COAL MINING INC,OSMRE - AML Fees including Audits and Late Charges ,Coal,108056.12
2015,STRATA ENERGY INC,BLM - Permit Fees,Locatable Minerals,130642
2015,STRATA PRODUCTION CO,BLM - Permit Fees,Oil & Gas,6690
2015,STRATA PRODUCTION CO,ONRR - Other Revenues,Oil & Gas,6624.36
2015,STRATA PRODUCTION CO,ONRR - Royalties,Gas,136596.83
2015,STRATA PRODUCTION CO,ONRR/BLM - Rents,Oil & Gas,20
2015,STROUD EXPLORATION INC,BLM - Permit Fees,Oil & Gas,180
2015,STROUD EXPLORATION INC,ONRR - Royalties,Oil,527070.97
2015,SUGAR CAMP ENERGY LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,1288289.48
2015,SUMMIT ENERGY LLC,ONRR - Other Revenues,Oil & Gas,13885.27
2015,SUMMIT ENERGY LLC,ONRR - Royalties,Gas,125793.71
2015,SUMMIT ENERGY LLC,ONRR - Royalties,Oil,19118.22
2015,SUMMIT GAS RESOURCES INC,BLM - Permit Fees,Oil & Gas,4000
2015,SUMMIT GAS RESOURCES INC,ONRR - Other Revenues,Oil & Gas,48432.64
2015,SUMMIT GAS RESOURCES INC,ONRR - Royalties,Gas,282303.15
2015,SUMMIT GAS RESOURCES INC,ONRR/BLM - Rents,Oil & Gas,336980
2015,SUMMIT OPERATING LLC,BLM - Permit Fees,Oil & Gas,44500
2015,SUMMIT OPERATING LLC,ONRR - Other Revenues,Oil & Gas,1317.21
2015,SUMMIT OPERATING LLC,ONRR - Royalties,Gas,151662.86
2015,SUMMIT OPERATING LLC,ONRR - Royalties,Oil,2767.16
2015,SUMMIT OPERATING LLC,ONRR/BLM - Rents,Oil & Gas,3070
2015,SUNRISE COAL LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,1065925.86
2015,SUNSHINE VALLEY PETROLEUM CORP,BLM - Permit Fees,Oil & Gas,2340
2015,SUNSHINE VALLEY PETROLEUM CORP,ONRR - Other Revenues,Oil & Gas,14288.29
2015,SUNSHINE VALLEY PETROLEUM CORP,ONRR - Royalties,Gas,28528.6
2015,SUNSHINE VALLEY PETROLEUM CORP,ONRR - Royalties,Oil,277896.6
2015,SUNSHINE VALLEY PETROLEUM CORP,ONRR/BLM - Rents,Oil & Gas,2224.5
2015,SUPERIOR READY MIX CONCRETE LP,BLM - Permit Fees,Mineral Materials,132580.64
2015,SWEATT CONSTRUCTION INC,BLM - Permit Fees,Mineral Materials,113099.92
2015,SWEVCO-SABW LLC,ONRR - Other Revenues,Oil & Gas,40
2015,SWEVCO-SABW LLC,ONRR - Royalties,Gas,229177.66
2015,SWEVCO-SABW LLC,ONRR - Royalties,Oil,14989.84
2015,SWEVCO-SABW LLC,ONRR/BLM - Rents,Oil & Gas,20819.5
2015,T H MCELVAIN OIL & GAS,ONRR - Other Revenues,Oil & Gas,15347.74
2015,T H MCELVAIN OIL & GAS,ONRR - Royalties,Gas,1112596.46
2015,T H MCELVAIN OIL & GAS,ONRR - Royalties,Oil,85263.18
2015,T H MCELVAIN OIL & GAS,ONRR/BLM - Rents,Oil & Gas,10745.5
2015,TALISMAN ENERGY USA INC,BLM - Permit Fees,Oil & Gas,155
2015,TALISMAN ENERGY USA INC,ONRR - Other Revenues,Oil & Gas,25034.34
2015,TALISMAN ENERGY USA INC,ONRR - Royalties,Gas,40805.07
2015,TALISMAN ENERGY USA INC,ONRR - Royalties,Oil,103091.15
2015,TALISMAN ENERGY USA INC,ONRR/BLM - Bonus,Oil & Gas,229775
2015,TALISMAN ENERGY USA INC,ONRR/BLM - Rents,Oil & Gas,1060.5
2015,TALOS ENERGY LLC,ONRR - Inspection Fees,Oil & Gas,1771300
2015,TALOS ENERGY LLC,ONRR - Other Revenues,N/A,5547.92
2015,TALOS ENERGY LLC,ONRR - Other Revenues,Oil & Gas,-989353.33
2015,TALOS ENERGY LLC,ONRR - Royalties,Gas,7983905.71
2015,TALOS ENERGY LLC,ONRR - Royalties,Oil,41293110.63
2015,TALOS ENERGY LLC,ONRR/BLM - Bonus,Oil & Gas,2184870
2015,TALOS ENERGY LLC,ONRR/BLM - Rents,Oil & Gas,1778409
2015,TAMMANY OIL & GAS LLC,ONRR - Inspection Fees,Oil & Gas,17000
2015,TAMMANY OIL & GAS LLC,ONRR - Other Revenues,Oil & Gas,-127698.59
2015,TAMMANY OIL & GAS LLC,ONRR - Royalties,Gas,480305.14
2015,TAMMANY OIL & GAS LLC,ONRR - Royalties,Oil,360783.65
2015,TAMMANY OIL & GAS LLC,ONRR/BLM - Rents,Oil & Gas,75
2015,TANA EXPLORATION CO LLC,ONRR - Inspection Fees,Oil & Gas,150300
2015,TANA EXPLORATION CO LLC,ONRR - Other Revenues,Oil & Gas,65534.53
2015,TANA EXPLORATION CO LLC,ONRR - Royalties,Gas,3126574.93
2015,TANA EXPLORATION CO LLC,ONRR - Royalties,Oil,4421077.85
2015,TANA EXPLORATION CO LLC,ONRR/BLM - Rents,Oil & Gas,313459.75
2015,TANDEM ENERGY CORP,BLM - Permit Fees,Oil & Gas,2340
2015,TANDEM ENERGY CORP,ONRR - Civil Penalties,N/A,66000
2015,TANDEM ENERGY CORP,ONRR - Other Revenues,Oil & Gas,100.21
2015,TANDEM ENERGY CORP,ONRR - Royalties,Gas,4636.19
2015,TANDEM ENERGY CORP,ONRR - Royalties,Oil,149829.02
2015,TANDEM ENERGY CORP,ONRR/BLM - Rents,Oil & Gas,480
2015,TAPSTONE ENERGY LLC,BLM - Permit Fees,Oil & Gas,90
2015,TAPSTONE ENERGY LLC,ONRR - Royalties,Gas,95667.42
2015,TAPSTONE ENERGY LLC,ONRR - Royalties,Oil,51419.99
2015,TAQA NORTH USA INC,ONRR - Other Revenues,Oil & Gas,1789.57
2015,TAQA NORTH USA INC,ONRR - Royalties,Gas,5514.69
2015,TAQA NORTH USA INC,ONRR - Royalties,Oil,329786.79
2015,TAQA NORTH USA INC,ONRR/BLM - Rents,Oil & Gas,60
2015,TARPON,ONRR - Inspection Fees,Oil & Gas,187000
2015,TARPON,ONRR - Other Revenues,N/A,862.73
2015,TARPON,ONRR - Other Revenues,Oil & Gas,-26255.97
2015,TARPON,ONRR - Royalties,Gas,839231.28
2015,TARPON,ONRR - Royalties,Oil,2226542.91
2015,TARPON,ONRR/BLM - Rents,Oil & Gas,207345
2015,TATA CHEMICALS PARTNERS,BLM - Permit Fees,Sodium,55987.14
2015,TATA CHEMICALS PARTNERS,ONRR - Other Revenues,Sodium,25127
2015,TATA CHEMICALS PARTNERS,ONRR - Royalties,Other Commodities,8929952.7
2015,T-C OIL CO LLC,BLM - Permit Fees,Oil & Gas,7080
2015,T-C OIL CO LLC,ONRR/BLM - Bonus,Oil & Gas,463291
2015,T-C OIL CO LLC,ONRR/BLM - Rents,Oil & Gas,76489.5
2015,TECK CO LLC,BLM - Permit Fees,Locatable Minerals,116715
2015,TEIKOKU OIL NA CO LTD,ONRR - Other Revenues,Oil & Gas,-80751.51
2015,TEIKOKU OIL NA CO LTD,ONRR - Royalties,Oil,2320621.74
2015,TELLUS OPERATING GROUP LLC,ONRR - Other Revenues,Oil & Gas,70.55
2015,TELLUS OPERATING GROUP LLC,ONRR - Royalties,Oil,175930.72
2015,TEN POINT ENE INC,ONRR/BLM - Bonus,Oil & Gas,244000
2015,TEN POINT ENE INC,ONRR/BLM - Rents,Oil & Gas,55809
2015,TENGASCO INC,ONRR - Civil Penalties,N/A,386000
